ticker_A,ticker_B,entry_date,exit_date,direction,return_before_cost,return_after_cost,transaction_cost,converged,days_open,window_id,formation_start,trading_start
ATO,ED,2018-04-13,2018-07-31,short_A_long_B,-0.06921496700794805,-0.07921496700794804,0.01,False,109,25,2017-02-01,2018-02-01
AEE,WEC,2018-04-03,2018-07-31,short_A_long_B,-0.024509381933563112,-0.034509381933563114,0.01,False,119,25,2017-02-01,2018-02-01
LNT,ED,2018-02-28,2018-07-31,short_A_long_B,-0.06546897664347573,-0.07546897664347572,0.01,False,153,25,2017-02-01,2018-02-01
ED,WEC,2018-05-25,2018-07-31,long_A_short_B,-0.021796686188171543,-0.031796686188171545,0.01,False,67,25,2017-02-01,2018-02-01
LNT,AEP,2018-03-29,2018-07-31,short_A_long_B,-0.021429676476051096,-0.0314296764760511,0.01,False,124,25,2017-02-01,2018-02-01
DTE,DUK,2018-03-08,2018-07-31,long_A_short_B,0.013744587778279804,0.003744587778279804,0.01,False,145,25,2017-02-01,2018-02-01
DUK,PNW,2018-03-05,2018-03-23,short_A_long_B,0.026224060304164465,0.016224060304164463,0.01,True,18,25,2017-02-01,2018-02-01
DUK,PNW,2018-04-19,2018-05-18,short_A_long_B,0.030011874975187425,0.020011874975187423,0.01,True,29,25,2017-02-01,2018-02-01
DUK,PNW,2018-06-21,2018-07-31,short_A_long_B,-0.01477270546318521,-0.02477270546318521,0.01,False,40,25,2017-02-01,2018-02-01
LNT,CMS,2018-04-11,2018-07-24,short_A_long_B,0.035765518027221166,0.025765518027221164,0.01,True,104,25,2017-02-01,2018-02-01
VTR,WELL,2018-02-14,2018-03-06,long_A_short_B,0.04055021935800052,0.030550219358000515,0.01,True,20,25,2017-02-01,2018-02-01
VTR,WELL,2018-03-28,2018-04-25,long_A_short_B,0.03260361075892426,0.02260361075892426,0.01,True,28,25,2017-02-01,2018-02-01
VTR,WELL,2018-04-27,2018-05-11,short_A_long_B,0.043244475624251155,0.03324447562425115,0.01,True,14,25,2017-02-01,2018-02-01
VTR,WELL,2018-06-28,2018-07-31,long_A_short_B,-0.008615120962527811,-0.018615120962527813,0.01,False,33,25,2017-02-01,2018-02-01
NI,XEL,2018-05-18,2018-07-31,short_A_long_B,0.002306895656104313,-0.007693104343895687,0.01,False,74,25,2017-02-01,2018-02-01
NWSA,NWS,2018-05-10,2018-05-14,short_A_long_B,0.020634166412020205,0.010634166412020205,0.01,True,4,26,2017-03-01,2018-03-01
NWSA,NWS,2018-07-18,2018-08-13,short_A_long_B,0.018061929899689355,0.008061929899689355,0.01,True,26,26,2017-03-01,2018-03-01
NWSA,NWS,2018-08-22,2018-08-31,long_A_short_B,-0.00023743959585065255,-0.010237439595850653,0.01,False,9,26,2017-03-01,2018-03-01
AEP,ED,2018-07-03,2018-08-31,short_A_long_B,-0.01124597685037454,-0.02124597685037454,0.01,False,59,26,2017-03-01,2018-03-01
ED,DTE,2018-07-23,2018-08-31,long_A_short_B,-0.015975789636878623,-0.025975789636878625,0.01,False,39,26,2017-03-01,2018-03-01
LNT,AEE,2018-04-13,2018-05-22,short_A_long_B,0.03390935067496714,0.02390935067496714,0.01,True,39,26,2017-03-01,2018-03-01
LNT,AEE,2018-05-24,2018-08-31,long_A_short_B,-0.025061754074436227,-0.03506175407443623,0.01,False,99,26,2017-03-01,2018-03-01
LNT,CMS,2018-07-25,2018-08-31,long_A_short_B,-0.011063119225324325,-0.021063119225324327,0.01,False,37,26,2017-03-01,2018-03-01
DUK,PNW,2018-03-08,2018-03-23,short_A_long_B,0.034352890879690845,0.024352890879690843,0.01,True,15,26,2017-03-01,2018-03-01
DUK,PNW,2018-04-19,2018-05-17,short_A_long_B,0.023322695388661385,0.013322695388661385,0.01,True,28,26,2017-03-01,2018-03-01
DUK,PNW,2018-07-10,2018-08-31,short_A_long_B,-0.04177544899625396,-0.05177544899625396,0.01,False,52,26,2017-03-01,2018-03-01
ATO,DTE,2018-04-26,2018-08-31,short_A_long_B,-0.004479327450580994,-0.014479327450580995,0.01,False,127,26,2017-03-01,2018-03-01
LNT,WEC,2018-04-13,2018-08-08,short_A_long_B,0.041652657452758035,0.03165265745275803,0.01,True,117,26,2017-03-01,2018-03-01
ED,XEL,2018-05-02,2018-08-31,long_A_short_B,-0.027240572386437956,-0.03724057238643796,0.01,False,121,26,2017-03-01,2018-03-01
VTR,WELL,2018-04-27,2018-06-13,short_A_long_B,0.055742939841719075,0.04574293984171907,0.01,True,47,26,2017-03-01,2018-03-01
VTR,WELL,2018-07-26,2018-08-31,long_A_short_B,-0.00705529097612656,-0.017055290976126562,0.01,False,36,26,2017-03-01,2018-03-01
LNT,AEP,2018-04-05,2018-08-31,short_A_long_B,0.006496776949539873,-0.003503223050460127,0.01,False,148,26,2017-03-01,2018-03-01
AEE,WEC,2018-05-21,2018-08-31,short_A_long_B,0.00032364943000673385,-0.009676350569993266,0.01,False,102,26,2017-03-01,2018-03-01
AEP,WEC,2018-08-08,2018-08-31,long_A_short_B,-0.0030978734927367135,-0.013097873492736714,0.01,False,23,26,2017-03-01,2018-03-01
LNT,DTE,2018-04-11,2018-08-31,short_A_long_B,0.024481339921812673,0.014481339921812672,0.01,False,142,26,2017-03-01,2018-03-01
EQR,UDR,2018-03-28,2018-08-31,short_A_long_B,0.03241702448608286,0.022417024486082855,0.01,False,156,26,2017-03-01,2018-03-01
PNW,SRE,2018-03-08,2018-04-03,long_A_short_B,0.0473236995685411,0.0373236995685411,0.01,True,26,26,2017-03-01,2018-03-01
PNW,SRE,2018-05-18,2018-06-11,short_A_long_B,0.1881936730021474,0.1781936730021474,0.01,True,24,26,2017-03-01,2018-03-01
PNW,SRE,2018-06-12,2018-08-31,long_A_short_B,0.06363146616757664,0.05363146616757664,0.01,False,80,26,2017-03-01,2018-03-01
MS,PNC,2018-03-12,2018-06-05,short_A_long_B,0.03431901567993911,0.02431901567993911,0.01,True,85,26,2017-03-01,2018-03-01
MS,PNC,2018-08-13,2018-08-31,long_A_short_B,0.019770554191051115,0.009770554191051115,0.01,False,18,26,2017-03-01,2018-03-01
ATO,ED,2018-05-03,2018-08-31,short_A_long_B,-0.04118208059413342,-0.05118208059413342,0.01,False,120,26,2017-03-01,2018-03-01
AEP,ED,2018-07-26,2018-09-28,short_A_long_B,-0.024611663867281863,-0.034611663867281865,0.01,False,64,27,2017-04-03,2018-04-02
ED,XEL,2018-07-26,2018-09-28,long_A_short_B,-0.033042282142995094,-0.043042282142995096,0.01,False,64,27,2017-04-03,2018-04-02
DUK,PNW,2018-07-12,2018-09-28,short_A_long_B,-0.011387277902317194,-0.021387277902317196,0.01,False,78,27,2017-04-03,2018-04-02
ED,DTE,2018-07-25,2018-09-28,long_A_short_B,-0.02206653020886873,-0.03206653020886873,0.01,False,65,27,2017-04-03,2018-04-02
LNT,AEP,2018-04-13,2018-08-29,short_A_long_B,0.023604565055936444,0.013604565055936444,0.01,True,138,27,2017-04-03,2018-04-02
VTR,WELL,2018-04-26,2018-06-28,short_A_long_B,0.05653697038384653,0.04653697038384653,0.01,True,63,27,2017-04-03,2018-04-02
VTR,WELL,2018-07-26,2018-09-28,long_A_short_B,-0.05106419469482615,-0.06106419469482615,0.01,False,64,27,2017-04-03,2018-04-02
NWSA,NWS,2018-05-23,2018-06-14,long_A_short_B,0.025508646620565623,0.015508646620565622,0.01,True,22,27,2017-04-03,2018-04-02
NWSA,NWS,2018-08-17,2018-09-28,long_A_short_B,0.008055778043346895,-0.0019442219566531051,0.01,False,42,27,2017-04-03,2018-04-02
AEE,WEC,2018-06-06,2018-09-28,short_A_long_B,-0.00031237003431550114,-0.010312370034315501,0.01,False,114,27,2017-04-03,2018-04-02
FITB,JPM,2018-04-17,2018-04-24,long_A_short_B,0.0728464329250651,0.0628464329250651,0.01,True,7,27,2017-04-03,2018-04-02
FITB,JPM,2018-04-25,2018-05-21,short_A_long_B,0.09834992877166415,0.08834992877166416,0.01,True,26,27,2017-04-03,2018-04-02
FITB,JPM,2018-05-23,2018-09-28,long_A_short_B,-0.10235454167720881,-0.1123545416772088,0.01,False,128,27,2017-04-03,2018-04-02
LNT,ED,2018-05-02,2018-09-28,short_A_long_B,-0.021508928041872433,-0.031508928041872435,0.01,False,149,27,2017-04-03,2018-04-02
LNT,AEE,2018-05-03,2018-05-22,short_A_long_B,0.03351057038844962,0.02351057038844962,0.01,True,19,27,2017-04-03,2018-04-02
LNT,AEE,2018-05-25,2018-09-28,long_A_short_B,-0.03852112601848767,-0.048521126018487674,0.01,False,126,27,2017-04-03,2018-04-02
AEP,WEC,2018-08-13,2018-09-28,long_A_short_B,0.0010976403883929953,-0.008902359611607005,0.01,False,46,27,2017-04-03,2018-04-02
LNT,WEC,2018-05-03,2018-05-25,short_A_long_B,0.03444072171900103,0.02444072171900103,0.01,True,22,27,2017-04-03,2018-04-02
LNT,WEC,2018-08-20,2018-09-28,long_A_short_B,0.0011271533423325986,-0.008872846657667402,0.01,False,39,27,2017-04-03,2018-04-02
LNT,DTE,2018-04-25,2018-07-25,short_A_long_B,0.045554113323432066,0.035554113323432064,0.01,True,91,27,2017-04-03,2018-04-02
LNT,XEL,2018-05-02,2018-08-08,short_A_long_B,0.027473811881655097,0.017473811881655095,0.01,True,98,27,2017-04-03,2018-04-02
LNT,CMS,2018-07-25,2018-09-28,long_A_short_B,-0.012473746251453477,-0.02247374625145348,0.01,False,65,27,2017-04-03,2018-04-02
NWSA,NWS,2018-05-15,2018-06-14,long_A_short_B,0.02072028046981078,0.010720280469810781,0.01,True,30,28,2017-05-01,2018-05-01
NWSA,NWS,2018-08-14,2018-10-23,long_A_short_B,0.021607471870758954,0.011607471870758954,0.01,True,70,28,2017-05-01,2018-05-01
AEP,XEL,2018-06-20,2018-10-05,short_A_long_B,0.02724983852145768,0.01724983852145768,0.01,True,107,28,2017-05-01,2018-05-01
CMS,DTE,2018-10-24,2018-10-31,long_A_short_B,0.0028634616974415605,-0.00713653830255844,0.01,False,7,28,2017-05-01,2018-05-01
LNT,AEP,2018-07-20,2018-10-31,long_A_short_B,-0.024918287299463993,-0.034918287299463995,0.01,False,103,28,2017-05-01,2018-05-01
DTE,ES,2018-07-18,2018-09-21,short_A_long_B,0.034494262288744304,0.024494262288744302,0.01,True,65,28,2017-05-01,2018-05-01
DTE,ES,2018-10-24,2018-10-31,short_A_long_B,0.02021100720384894,0.01021100720384894,0.01,False,7,28,2017-05-01,2018-05-01
ED,DTE,2018-07-18,2018-10-31,long_A_short_B,-0.09157565627773012,-0.10157565627773012,0.01,False,105,28,2017-05-01,2018-05-01
ED,XEL,2018-07-26,2018-10-31,long_A_short_B,-0.07418994138641455,-0.08418994138641454,0.01,False,97,28,2017-05-01,2018-05-01
AEE,WEC,2018-05-23,2018-10-31,short_A_long_B,-0.010150590352178135,-0.020150590352178137,0.01,False,161,28,2017-05-01,2018-05-01
LNT,XEL,2018-08-30,2018-10-31,long_A_short_B,-0.014348275283989409,-0.02434827528398941,0.01,False,62,28,2017-05-01,2018-05-01
CMS,ED,2018-06-29,2018-10-31,short_A_long_B,-0.07176625603977382,-0.08176625603977382,0.01,False,124,28,2017-05-01,2018-05-01
EQR,UDR,2018-09-25,2018-10-31,long_A_short_B,-0.0038179477129485218,-0.013817947712948522,0.01,False,36,28,2017-05-01,2018-05-01
AEP,ED,2018-05-15,2018-10-31,short_A_long_B,-0.0837737037821411,-0.0937737037821411,0.01,False,169,28,2017-05-01,2018-05-01
LNT,WEC,2018-08-08,2018-10-31,long_A_short_B,-0.01587176334671403,-0.02587176334671403,0.01,False,84,28,2017-05-01,2018-05-01
LNT,AEE,2018-05-23,2018-10-31,long_A_short_B,-0.054555436211650044,-0.06455543621165004,0.01,False,161,28,2017-05-01,2018-05-01
CMS,DUK,2018-09-10,2018-10-31,short_A_long_B,0.02445775097553715,0.014457750975537151,0.01,False,51,28,2017-05-01,2018-05-01
ED,ES,2018-08-07,2018-10-31,long_A_short_B,-0.06899157279936596,-0.07899157279936596,0.01,False,85,28,2017-05-01,2018-05-01
AEP,WEC,2018-10-16,2018-10-31,long_A_short_B,0.0328520019032883,0.022852001903288295,0.01,False,15,28,2017-05-01,2018-05-01
NI,XEL,2018-05-03,2018-09-14,short_A_long_B,0.08221148585915639,0.07221148585915639,0.01,True,134,28,2017-05-01,2018-05-01
NI,XEL,2018-10-09,2018-10-31,long_A_short_B,0.022531302391797903,0.012531302391797903,0.01,False,22,28,2017-05-01,2018-05-01
LNT,ATO,2018-05-09,2018-10-31,long_A_short_B,-0.015301545278704642,-0.025301545278704644,0.01,False,175,28,2017-05-01,2018-05-01
AEP,XEL,2018-06-21,2018-08-08,short_A_long_B,0.027851560131032294,0.01785156013103229,0.01,True,48,29,2017-06-01,2018-06-01
AEP,ED,2018-07-26,2018-11-30,short_A_long_B,-0.06893538928400567,-0.07893538928400566,0.01,False,127,29,2017-06-01,2018-06-01
ED,DTE,2018-07-19,2018-11-30,long_A_short_B,-0.08533896378857508,-0.09533896378857508,0.01,False,134,29,2017-06-01,2018-06-01
ED,XEL,2018-08-07,2018-11-30,long_A_short_B,-0.07795452312849194,-0.08795452312849193,0.01,False,115,29,2017-06-01,2018-06-01
NWSA,NWS,2018-06-14,2018-08-13,short_A_long_B,0.01608661207099027,0.006086612070990269,0.01,True,60,29,2017-06-01,2018-06-01
AEP,DTE,2018-07-24,2018-11-30,long_A_short_B,0.015054137473754947,0.005054137473754947,0.01,False,129,29,2017-06-01,2018-06-01
DTE,ES,2018-11-20,2018-11-30,long_A_short_B,0.00011551422188738059,-0.00988448577811262,0.01,False,10,29,2017-06-01,2018-06-01
CMS,DTE,2018-10-24,2018-11-30,long_A_short_B,-0.002451818108178516,-0.012451818108178516,0.01,False,37,29,2017-06-01,2018-06-01
CMS,XEL,2018-07-19,2018-10-26,short_A_long_B,0.028162737437175123,0.01816273743717512,0.01,True,99,29,2017-06-01,2018-06-01
CMS,XEL,2018-11-13,2018-11-30,long_A_short_B,0.006590393486699542,-0.0034096065133004585,0.01,False,17,29,2017-06-01,2018-06-01
DTE,XEL,2018-07-17,2018-11-30,short_A_long_B,0.01832089472822962,0.00832089472822962,0.01,False,136,29,2017-06-01,2018-06-01
AEP,CMS,2018-11-15,2018-11-30,short_A_long_B,0.016059132075669558,0.0060591320756695575,0.01,False,15,29,2017-06-01,2018-06-01
ED,ES,2018-07-25,2018-11-30,long_A_short_B,-0.10387325338066877,-0.11387325338066877,0.01,False,128,29,2017-06-01,2018-06-01
CMS,ED,2018-07-25,2018-11-30,short_A_long_B,-0.04686116689495767,-0.056861166894957675,0.01,False,128,29,2017-06-01,2018-06-01
DUK,PNW,2018-07-12,2018-10-16,short_A_long_B,0.03178935736244837,0.021789357362448365,0.01,True,96,29,2017-06-01,2018-06-01
DUK,PNW,2018-10-29,2018-11-08,short_A_long_B,0.048543157240216184,0.03854315724021618,0.01,True,10,29,2017-06-01,2018-06-01
DUK,PNW,2018-11-09,2018-11-16,long_A_short_B,0.02554335170117983,0.015543351701179828,0.01,True,7,29,2017-06-01,2018-06-01
DUK,PNW,2018-11-20,2018-11-30,short_A_long_B,0.011439829375118338,0.0014398293751183375,0.01,False,10,29,2017-06-01,2018-06-01
CMS,NI,2018-09-14,2018-11-30,short_A_long_B,0.0323946849083796,0.0223946849083796,0.01,False,77,29,2017-06-01,2018-06-01
DUK,NI,2018-09-11,2018-09-14,long_A_short_B,0.10995468200704783,0.09995468200704784,0.01,True,3,29,2017-06-01,2018-06-01
DUK,NI,2018-09-17,2018-11-30,short_A_long_B,-0.056148741953717884,-0.06614874195371788,0.01,False,74,29,2017-06-01,2018-06-01
GL,HON,2018-07-20,2018-11-23,long_A_short_B,0.04656847844387235,0.03656847844387235,0.01,True,126,29,2017-06-01,2018-06-01
AEE,WEC,2018-09-19,2018-11-30,short_A_long_B,0.017254926308048812,0.007254926308048812,0.01,False,72,29,2017-06-01,2018-06-01
LNT,ATO,2018-11-29,2018-11-30,short_A_long_B,0.007637977927880124,-0.002362022072119876,0.01,False,1,29,2017-06-01,2018-06-01
VTR,WELL,2018-07-26,2018-12-31,long_A_short_B,-0.05666409586088572,-0.06666409586088572,0.01,False,158,30,2017-07-03,2018-07-02
DUK,PNW,2018-07-12,2018-10-16,short_A_long_B,0.03178935736244837,0.021789357362448365,0.01,True,96,30,2017-07-03,2018-07-02
DUK,PNW,2018-10-29,2018-11-08,short_A_long_B,0.048543157240216184,0.03854315724021618,0.01,True,10,30,2017-07-03,2018-07-02
DUK,PNW,2018-11-20,2018-12-31,short_A_long_B,-0.010028562884777603,-0.020028562884777605,0.01,False,41,30,2017-07-03,2018-07-02
NWSA,NWS,2018-08-17,2018-10-09,long_A_short_B,0.02001971760101362,0.01001971760101362,0.01,True,53,30,2017-07-03,2018-07-02
ED,DTE,2018-07-23,2018-12-31,long_A_short_B,-0.04761695859741022,-0.05761695859741022,0.01,False,161,30,2017-07-03,2018-07-02
EQR,UDR,2018-09-21,2018-12-31,long_A_short_B,0.004243985333506672,-0.005756014666493328,0.01,False,101,30,2017-07-03,2018-07-02
DTE,ES,2018-11-13,2018-11-19,short_A_long_B,0.030648733893785862,0.02064873389378586,0.01,True,6,30,2017-07-03,2018-07-02
DTE,ES,2018-12-06,2018-12-31,long_A_short_B,-0.016350951653293255,-0.026350951653293257,0.01,False,25,30,2017-07-03,2018-07-02
CMS,DTE,2018-08-06,2018-12-31,long_A_short_B,0.020797781981715557,0.010797781981715557,0.01,False,147,30,2017-07-03,2018-07-02
ED,ES,2018-08-13,2018-12-31,long_A_short_B,-0.08472983896786912,-0.09472983896786911,0.01,False,140,30,2017-07-03,2018-07-02
LNT,WEC,2018-09-04,2018-12-31,long_A_short_B,-0.03453881531799896,-0.04453881531799896,0.01,False,118,30,2017-07-03,2018-07-02
CMS,NI,2018-09-14,2018-12-31,short_A_long_B,0.03768841738026252,0.027688417380262516,0.01,False,108,30,2017-07-03,2018-07-02
AEP,DTE,2018-07-24,2018-12-07,long_A_short_B,0.04041937578693,0.03041937578693,0.01,True,136,30,2017-07-03,2018-07-02
AEP,ED,2018-09-24,2018-12-31,short_A_long_B,-0.06044639680924635,-0.07044639680924634,0.01,False,98,30,2017-07-03,2018-07-02
MRSH,WTW,2018-08-02,2018-12-13,short_A_long_B,0.05845859604619519,0.048458596046195186,0.01,True,133,30,2017-07-03,2018-07-02
DUK,SO,2018-08-22,2018-12-31,short_A_long_B,-0.09636914387602424,-0.10636914387602424,0.01,False,131,30,2017-07-03,2018-07-02
FRT,UDR,2018-08-06,2018-12-31,long_A_short_B,-0.06802489499288389,-0.07802489499288388,0.01,False,147,30,2017-07-03,2018-07-02
CMS,ED,2018-09-26,2018-12-31,short_A_long_B,-0.010471369573487932,-0.020471369573487934,0.01,False,96,30,2017-07-03,2018-07-02
AME,IEX,2018-07-25,2018-10-02,long_A_short_B,0.05384293607534851,0.04384293607534851,0.01,True,69,30,2017-07-03,2018-07-02
AME,IEX,2018-11-06,2018-12-06,short_A_long_B,0.04465174666450589,0.034651746664505885,0.01,True,30,30,2017-07-03,2018-07-02
AEP,CMS,2018-11-13,2018-12-31,short_A_long_B,0.0014017954425228352,-0.008598204557477165,0.01,False,48,30,2017-07-03,2018-07-02
MS,PNC,2018-08-10,2018-10-16,long_A_short_B,0.0730095952217168,0.0630095952217168,0.01,True,67,30,2017-07-03,2018-07-02
MS,PNC,2018-10-17,2018-11-05,short_A_long_B,0.04788209064567417,0.03788209064567417,0.01,True,19,30,2017-07-03,2018-07-02
MS,PNC,2018-11-12,2018-12-31,long_A_short_B,0.017936716748774395,0.007936716748774395,0.01,False,49,30,2017-07-03,2018-07-02
NWSA,NWS,2018-08-14,2018-10-23,long_A_short_B,0.021607471870758954,0.011607471870758954,0.01,True,70,31,2017-08-01,2018-08-01
NWSA,NWS,2018-11-21,2019-01-15,long_A_short_B,0.020270841179091947,0.010270841179091947,0.01,True,55,31,2017-08-01,2018-08-01
AEP,DTE,2018-12-07,2019-01-31,short_A_long_B,-0.0044563523564377094,-0.01445635235643771,0.01,False,55,31,2017-08-01,2018-08-01
EVRG,EXC,2018-09-21,2019-01-31,long_A_short_B,-0.06829964947249434,-0.07829964947249433,0.01,False,132,31,2017-08-01,2018-08-01
DTE,ES,2018-11-20,2019-01-31,long_A_short_B,-0.03207967992019656,-0.04207967992019656,0.01,False,72,31,2017-08-01,2018-08-01
VTR,WELL,2018-08-20,2019-01-31,long_A_short_B,-0.061266995676764635,-0.07126699567676463,0.01,False,164,31,2017-08-01,2018-08-01
LNT,WEC,2018-10-12,2019-01-31,long_A_short_B,-0.026377701013601484,-0.036377701013601486,0.01,False,111,31,2017-08-01,2018-08-01
AEP,CMS,2018-11-15,2019-01-31,short_A_long_B,0.0067972204582291695,-0.0032027795417708307,0.01,False,77,31,2017-08-01,2018-08-01
EQR,UDR,2018-09-26,2019-01-31,long_A_short_B,0.0027130192214745996,-0.007286980778525401,0.01,False,127,31,2017-08-01,2018-08-01
CMS,DTE,2018-11-09,2018-12-04,long_A_short_B,0.039746374639895166,0.029746374639895164,0.01,True,25,31,2017-08-01,2018-08-01
ED,DUK,2018-10-22,2019-01-31,long_A_short_B,-0.05373445539392141,-0.0637344553939214,0.01,False,101,31,2017-08-01,2018-08-01
O,UDR,2018-10-24,2019-01-31,short_A_long_B,-0.049723270678840414,-0.059723270678840416,0.01,False,99,31,2017-08-01,2018-08-01
DUK,PNW,2018-08-09,2018-08-28,long_A_short_B,0.02932193701137087,0.019321937011370867,0.01,True,19,31,2017-08-01,2018-08-01
DUK,PNW,2018-08-30,2018-09-21,short_A_long_B,0.037629750795309724,0.027629750795309722,0.01,True,22,31,2017-08-01,2018-08-01
DUK,PNW,2018-10-12,2018-12-28,long_A_short_B,0.03300161687873926,0.023001616878739257,0.01,True,77,31,2017-08-01,2018-08-01
DUK,PNW,2019-01-29,2019-01-31,long_A_short_B,0.007840287377668842,-0.0021597126223311582,0.01,False,2,31,2017-08-01,2018-08-01
ED,ES,2018-09-21,2019-01-31,long_A_short_B,-0.11879544386652752,-0.12879544386652753,0.01,False,132,31,2017-08-01,2018-08-01
FRT,REG,2018-11-27,2019-01-31,short_A_long_B,0.004339688100696071,-0.005660311899303929,0.01,False,65,31,2017-08-01,2018-08-01
AEP,ES,2019-01-11,2019-01-31,long_A_short_B,0.011043065889284609,0.0010430658892846088,0.01,False,20,31,2017-08-01,2018-08-01
CNP,DTE,2018-10-11,2019-01-02,long_A_short_B,0.05813840029247053,0.048138400292470525,0.01,True,83,31,2017-08-01,2018-08-01
ED,DTE,2018-10-01,2019-01-31,long_A_short_B,-0.05443548328578074,-0.06443548328578073,0.01,False,122,31,2017-08-01,2018-08-01
MS,PNC,2018-10-10,2018-10-12,long_A_short_B,0.060995693820156016,0.050995693820156014,0.01,True,2,31,2017-08-01,2018-08-01
MS,PNC,2018-10-16,2018-11-08,short_A_long_B,0.057598098479687776,0.047598098479687774,0.01,True,23,31,2017-08-01,2018-08-01
MS,PNC,2018-11-13,2019-01-10,long_A_short_B,0.05048506291288135,0.04048506291288135,0.01,True,58,31,2017-08-01,2018-08-01
MRSH,WTW,2018-08-02,2018-12-24,short_A_long_B,0.093915362059798,0.08391536205979801,0.01,True,144,31,2017-08-01,2018-08-01
NWSA,NWS,2018-10-09,2019-02-28,short_A_long_B,0.0035346499496915484,-0.006465350050308452,0.01,False,142,32,2017-09-01,2018-09-04
AEP,DTE,2018-12-10,2019-02-28,short_A_long_B,0.01257576942022176,0.0025757694202217605,0.01,False,80,32,2017-09-01,2018-09-04
AEP,ED,2018-10-12,2019-02-28,short_A_long_B,-0.04832474060230885,-0.05832474060230885,0.01,False,139,32,2017-09-01,2018-09-04
VTR,WELL,2018-09-21,2019-02-28,long_A_short_B,-0.01363421974580814,-0.023634219745808142,0.01,False,160,32,2017-09-01,2018-09-04
EQR,UDR,2018-09-27,2018-12-04,long_A_short_B,0.033316706566379084,0.023316706566379082,0.01,True,68,32,2017-09-01,2018-09-04
EQR,UDR,2019-02-08,2019-02-28,long_A_short_B,0.007216813630067431,-0.002783186369932569,0.01,False,20,32,2017-09-01,2018-09-04
LNT,WEC,2018-12-14,2019-02-28,long_A_short_B,-0.013396353776934822,-0.023396353776934824,0.01,False,76,32,2017-09-01,2018-09-04
FRT,REG,2018-11-28,2019-02-28,short_A_long_B,0.019066733942613823,0.009066733942613822,0.01,False,92,32,2017-09-01,2018-09-04
CMS,DTE,2018-11-08,2018-12-10,long_A_short_B,0.048359215518687826,0.038359215518687824,0.01,True,32,32,2017-09-01,2018-09-04
AEP,CMS,2018-11-15,2019-02-28,short_A_long_B,0.016301387565718972,0.006301387565718972,0.01,False,105,32,2017-09-01,2018-09-04
CMS,UDR,2019-01-25,2019-02-28,long_A_short_B,0.031539516804624634,0.021539516804624632,0.01,False,34,32,2017-09-01,2018-09-04
FRT,UDR,2018-10-03,2019-02-28,long_A_short_B,-0.0374700427389294,-0.0474700427389294,0.01,False,148,32,2017-09-01,2018-09-04
AEE,WEC,2018-11-13,2019-02-14,short_A_long_B,0.05213514196484148,0.04213514196484148,0.01,True,93,32,2017-09-01,2018-09-04
DTE,ES,2018-12-03,2019-02-28,long_A_short_B,0.022198088944196614,0.012198088944196614,0.01,False,87,32,2017-09-01,2018-09-04
CMS,NI,2018-09-14,2019-02-28,short_A_long_B,0.009116437118201315,-0.0008835628817986853,0.01,False,167,32,2017-09-01,2018-09-04
ED,DTE,2018-10-12,2019-02-28,long_A_short_B,-0.014367132543302796,-0.024367132543302798,0.01,False,139,32,2017-09-01,2018-09-04
DD,USB,2018-09-27,2019-02-28,long_A_short_B,-0.15870309622127543,-0.16870309622127544,0.01,False,154,32,2017-09-01,2018-09-04
APH,HON,2018-09-26,2018-10-30,long_A_short_B,0.045457947581617364,0.03545794758161736,0.01,True,34,32,2017-09-01,2018-09-04
APH,HON,2018-11-14,2019-02-28,long_A_short_B,0.031785707885331416,0.021785707885331414,0.01,False,106,32,2017-09-01,2018-09-04
LNT,AEE,2018-12-14,2019-02-28,long_A_short_B,6.886262007443911e-05,-0.009931137379925561,0.01,False,76,32,2017-09-01,2018-09-04
AVB,MAA,2019-01-09,2019-02-28,short_A_long_B,-0.0060538968046235375,-0.01605389680462354,0.01,False,50,32,2017-09-01,2018-09-04
NWSA,NWS,2018-10-23,2019-03-29,short_A_long_B,-0.006464347582220253,-0.016464347582220255,0.01,False,157,33,2017-10-02,2018-10-01
LNT,CMS,2019-01-14,2019-03-29,long_A_short_B,0.018404025022041193,0.008404025022041193,0.01,False,74,33,2017-10-02,2018-10-01
DUK,PNW,2018-10-16,2018-12-28,long_A_short_B,0.04599837843339283,0.035998378433392826,0.01,True,73,33,2017-10-02,2018-10-01
DUK,PNW,2019-02-15,2019-03-29,long_A_short_B,-0.034018194108241584,-0.044018194108241586,0.01,False,42,33,2017-10-02,2018-10-01
AEP,DTE,2018-12-07,2019-03-29,short_A_long_B,-0.004832721236476711,-0.014832721236476712,0.01,False,112,33,2017-10-02,2018-10-01
AEE,CMS,2018-11-09,2019-02-26,short_A_long_B,0.03191730867699105,0.02191730867699105,0.01,True,109,33,2017-10-02,2018-10-01
AEE,CMS,2019-03-25,2019-03-29,short_A_long_B,0.004900020159158913,-0.005099979840841087,0.01,False,4,33,2017-10-02,2018-10-01
CPT,EQR,2018-11-14,2019-03-29,long_A_short_B,0.015570192969562857,0.005570192969562857,0.01,False,135,33,2017-10-02,2018-10-01
AVB,EQR,2018-12-07,2019-03-29,long_A_short_B,0.013869170838771483,0.0038691708387714827,0.01,False,112,33,2017-10-02,2018-10-01
CMS,WEC,2018-12-10,2019-03-29,long_A_short_B,-0.017890448517614788,-0.02789044851761479,0.01,False,109,33,2017-10-02,2018-10-01
