window_id,formation_start,formation_end,strategy,ticker_A,ticker_B,ssd_value,coint_pvalue,beta,copula_type
49,2019-02-01,2020-01-31,Cointegration,NWSA,NWS,0.05654547430420406,0.00647855899624414,1.0794287397535602,
49,2019-02-01,2020-01-31,Cointegration,AVB,CPT,0.07702558662188508,0.0003596971765033633,0.6182961797401887,
49,2019-02-01,2020-01-31,Cointegration,NEE,SO,0.08460607432218514,0.00253607483431258,0.928945475133707,
49,2019-02-01,2020-01-31,Cointegration,AON,NDAQ,0.12362497019643243,2.336890949573361e-05,0.1757429188190372,
49,2019-02-01,2020-01-31,Cointegration,HBAN,TFC,0.12920968093817872,0.01015589264593307,3.957782799721982,
49,2019-02-01,2020-01-31,Cointegration,CMS,ES,0.13317341159188645,0.0042721860571315485,1.4416421594654536,
49,2019-02-01,2020-01-31,Cointegration,MDLZ,WM,0.15397486737674737,0.0007153568105634635,2.418713782470003,
49,2019-02-01,2020-01-31,Cointegration,AON,AJG,0.15797677621312303,0.02001626533066238,0.4252498509649278,
49,2019-02-01,2020-01-31,Cointegration,CRH,ITW,0.1649908184551486,0.0002609818696815985,4.533103681462329,
49,2019-02-01,2020-01-31,Cointegration,ABT,WTW,0.16814722828180406,0.0019315782118038561,2.4563484377225824,
49,2019-02-01,2020-01-31,Cointegration,DOV,SWK,0.20740251199448861,0.0025221265692416126,1.1284876742133023,
49,2019-02-01,2020-01-31,Cointegration,PSA,YUM,0.20916348007300256,0.00571846323854099,0.46767673191547665,
49,2019-02-01,2020-01-31,Cointegration,AVB,TMUS,0.21648858772107588,0.00734085518227548,0.4023200702504047,
49,2019-02-01,2020-01-31,Cointegration,CCI,XEL,0.22075011175082832,0.018064933760830442,0.44774218289678164,
49,2019-02-01,2020-01-31,Cointegration,ETN,NDSN,0.22141777344100297,0.02958062757739835,1.9953316673833437,
49,2019-02-01,2020-01-31,Cointegration,PCAR,PPG,0.2245053859243147,0.010904996035598287,2.28820213557338,
49,2019-02-01,2020-01-31,Cointegration,AMT,AWK,0.23177443594950017,0.030373209434370167,0.5505182077370844,
49,2019-02-01,2020-01-31,Cointegration,BDX,HRL,0.23234119024728853,0.0016148421511393346,0.1551125979575143,
49,2019-02-01,2020-01-31,Cointegration,LH,MDLZ,0.23391461648051382,0.0011886507789596295,0.3008126690159324,
49,2019-02-01,2020-01-31,Cointegration,LNT,ALL,0.23590436573904722,0.002475429860431223,2.0118492128024883,
49,2019-02-01,2020-01-31,Copula,GOOGL,GOOG,0.010944256337758022,,,t
49,2019-02-01,2020-01-31,Copula,NWSA,NWS,0.05654547430420406,,,t
49,2019-02-01,2020-01-31,Copula,LNT,CMS,0.07134521021908219,,,t
49,2019-02-01,2020-01-31,Copula,AVB,CPT,0.07702558662188508,,,t
49,2019-02-01,2020-01-31,Copula,AEE,DTE,0.07973547135001821,,,t
49,2019-02-01,2020-01-31,Copula,NEE,SO,0.08460607432218514,,,t
49,2019-02-01,2020-01-31,Copula,EQR,ESS,0.0947310877058117,,,t
49,2019-02-01,2020-01-31,Copula,AEE,ATO,0.10663557702464907,,,t
49,2019-02-01,2020-01-31,Copula,CMS,XEL,0.11416634392279897,,,t
49,2019-02-01,2020-01-31,Copula,AON,NDAQ,0.12362497019643243,,,t
49,2019-02-01,2020-01-31,Copula,LNT,ES,0.12439485992842836,,,t
49,2019-02-01,2020-01-31,Copula,LNT,AEP,0.12866884450608934,,,t
49,2019-02-01,2020-01-31,Copula,HBAN,TFC,0.12920968093817872,,,t
49,2019-02-01,2020-01-31,Copula,CMS,ES,0.13317341159188645,,,t
49,2019-02-01,2020-01-31,Copula,AEP,CMS,0.1362608120459221,,,t
49,2019-02-01,2020-01-31,Copula,MDLZ,WM,0.15397486737674737,,,t
49,2019-02-01,2020-01-31,Copula,ETR,NEE,0.15478797317320295,,,t
49,2019-02-01,2020-01-31,Copula,AON,AJG,0.15797677621312303,,,t
49,2019-02-01,2020-01-31,Copula,AEE,AVB,0.15926740785753607,,,t
49,2019-02-01,2020-01-31,Copula,CRH,ITW,0.1649908184551486,,,t
50,2019-03-01,2020-02-28,Distance,GOOGL,GOOG,0.010644936800688749,,,
50,2019-03-01,2020-02-28,Distance,NWSA,NWS,0.014611390420920672,,,
50,2019-03-01,2020-02-28,Distance,CMS,XEL,0.06796163364732113,,,
50,2019-03-01,2020-02-28,Distance,AON,AJG,0.08258036825548623,,,
50,2019-03-01,2020-02-28,Distance,AEP,XEL,0.09323263588029283,,,
50,2019-03-01,2020-02-28,Distance,LNT,CMS,0.09894873092614087,,,
50,2019-03-01,2020-02-28,Distance,EQR,ESS,0.11119605496377026,,,
50,2019-03-01,2020-02-28,Distance,AEP,CMS,0.11844694992840257,,,
50,2019-03-01,2020-02-28,Distance,LNT,EVRG,0.1270844737439191,,,
50,2019-03-01,2020-02-28,Distance,CMS,FE,0.1315667798233024,,,
50,2019-03-01,2020-02-28,Distance,MDLZ,WM,0.13312719519024685,,,
50,2019-03-01,2020-02-28,Distance,LNT,FE,0.13372854875696366,,,
50,2019-03-01,2020-02-28,Distance,ETR,SO,0.1421881067233537,,,
50,2019-03-01,2020-02-28,Distance,LNT,AEP,0.1424281016398688,,,
50,2019-03-01,2020-02-28,Distance,LNT,XEL,0.14301490529700694,,,
50,2019-03-01,2020-02-28,Distance,AWK,KO,0.14402775145010302,,,
50,2019-03-01,2020-02-28,Distance,DTE,KMI,0.14540758646532154,,,
50,2019-03-01,2020-02-28,Distance,AEE,ATO,0.14933505669596192,,,
50,2019-03-01,2020-02-28,Distance,EVRG,XEL,0.15498377406973554,,,
50,2019-03-01,2020-02-28,Distance,HBAN,RF,0.1557480020168434,,,
50,2019-03-01,2020-02-28,Cointegration,NWSA,NWS,0.014611390420920672,0.019582007232747344,1.0740774824953436,
50,2019-03-01,2020-02-28,Cointegration,AON,AJG,0.08258036825548623,0.0004828256287141574,0.4331653107003798,
50,2019-03-01,2020-02-28,Cointegration,MDLZ,WM,0.13312719519024685,0.0007371455642575971,2.346709805269681,
50,2019-03-01,2020-02-28,Cointegration,ETR,SO,0.1421881067233537,0.023256811273933573,0.9253821432586482,
50,2019-03-01,2020-02-28,Cointegration,AWK,KO,0.14402775145010302,0.007937381624877357,0.3779364440792736,
50,2019-03-01,2020-02-28,Cointegration,EVRG,XEL,0.15498377406973554,0.01928477865666645,0.9337450480998953,
50,2019-03-01,2020-02-28,Cointegration,HBAN,RF,0.1557480020168434,0.04245839366630143,1.3206515983095515,
50,2019-03-01,2020-02-28,Cointegration,MRSH,TMO,0.18270671832809207,0.017337064613201284,3.0652793123321853,
50,2019-03-01,2020-02-28,Cointegration,PSA,YUM,0.18953105714743523,0.011726490702825412,0.45922416921208564,
50,2019-03-01,2020-02-28,Cointegration,AVB,CPT,0.19742806508015473,0.005271862213620461,0.6196139927124286,
50,2019-03-01,2020-02-28,Cointegration,FRT,PEG,0.20521751561391455,0.03146065160995303,0.3229536586211241,
50,2019-03-01,2020-02-28,Cointegration,KO,DGX,0.21063457102923686,0.004118368848700672,1.8184690484523949,
50,2019-03-01,2020-02-28,Cointegration,PYPL,ROP,0.21160272323738247,0.0011546919204862421,2.239119174669413,
50,2019-03-01,2020-02-28,Cointegration,HON,PAYX,0.22234100375753954,0.028000601690806693,0.33302504020600115,
50,2019-03-01,2020-02-28,Cointegration,ECL,WM,0.2228899032592503,0.04215969714670152,0.5922130087860891,
50,2019-03-01,2020-02-28,Cointegration,BXP,UNP,0.2236118739121986,0.009135999014969103,1.3600357866757011,
50,2019-03-01,2020-02-28,Cointegration,C,SWK,0.22472946455899945,0.000741107628808722,2.0841367851544144,
50,2019-03-01,2020-02-28,Cointegration,KO,WEC,0.23349339412199394,0.027204342029497074,1.8460027271158783,
50,2019-03-01,2020-02-28,Cointegration,ARE,FE,0.24672411209905762,0.0432656591482083,0.34853315442272126,
50,2019-03-01,2020-02-28,Cointegration,IEX,WTW,0.25248151090266147,0.009475206791028853,1.266856164601685,
50,2019-03-01,2020-02-28,Copula,GOOGL,GOOG,0.010644936800688749,,,t
50,2019-03-01,2020-02-28,Copula,NWSA,NWS,0.014611390420920672,,,t
50,2019-03-01,2020-02-28,Copula,CMS,XEL,0.06796163364732113,,,t
50,2019-03-01,2020-02-28,Copula,AON,AJG,0.08258036825548623,,,t
50,2019-03-01,2020-02-28,Copula,AEP,XEL,0.09323263588029283,,,t
50,2019-03-01,2020-02-28,Copula,LNT,CMS,0.09894873092614087,,,t
50,2019-03-01,2020-02-28,Copula,EQR,ESS,0.11119605496377026,,,t
50,2019-03-01,2020-02-28,Copula,AEP,CMS,0.11844694992840257,,,t
50,2019-03-01,2020-02-28,Copula,LNT,EVRG,0.1270844737439191,,,t
50,2019-03-01,2020-02-28,Copula,CMS,FE,0.1315667798233024,,,t
50,2019-03-01,2020-02-28,Copula,MDLZ,WM,0.13312719519024685,,,t
50,2019-03-01,2020-02-28,Copula,LNT,FE,0.13372854875696366,,,t
50,2019-03-01,2020-02-28,Copula,ETR,SO,0.1421881067233537,,,t
50,2019-03-01,2020-02-28,Copula,LNT,AEP,0.1424281016398688,,,t
50,2019-03-01,2020-02-28,Copula,LNT,XEL,0.14301490529700694,,,t
50,2019-03-01,2020-02-28,Copula,AWK,KO,0.14402775145010302,,,t
50,2019-03-01,2020-02-28,Copula,DTE,KMI,0.14540758646532154,,,t
50,2019-03-01,2020-02-28,Copula,AEE,ATO,0.14933505669596192,,,t
50,2019-03-01,2020-02-28,Copula,EVRG,XEL,0.15498377406973554,,,t
50,2019-03-01,2020-02-28,Copula,HBAN,RF,0.1557480020168434,,,t
51,2019-04-01,2020-03-31,Distance,GOOGL,GOOG,0.004366037433870825,,,
51,2019-04-01,2020-03-31,Distance,CMS,XEL,0.07218708625820383,,,
51,2019-04-01,2020-03-31,Distance,AVB,UDR,0.08505444182260623,,,
51,2019-04-01,2020-03-31,Distance,NWSA,NWS,0.09019126937380507,,,
51,2019-04-01,2020-03-31,Distance,LNT,CMS,0.10653641568390408,,,
51,2019-04-01,2020-03-31,Distance,C,KEY,0.14485838734996076,,,
51,2019-04-01,2020-03-31,Distance,LNT,AEP,0.1505397576682152,,,
51,2019-04-01,2020-03-31,Distance,CFG,FITB,0.15443370771964673,,,
51,2019-04-01,2020-03-31,Distance,HBAN,RF,0.15983431739087756,,,
51,2019-04-01,2020-03-31,Distance,LNT,EVRG,0.16802278462854978,,,
51,2019-04-01,2020-03-31,Distance,AEP,EVRG,0.17743043413189535,,,
51,2019-04-01,2020-03-31,Distance,AWK,WEC,0.18998119580675907,,,
51,2019-04-01,2020-03-31,Distance,AEP,CMS,0.19087520618462983,,,
51,2019-04-01,2020-03-31,Distance,MDLZ,WM,0.19116918205242026,,,
51,2019-04-01,2020-03-31,Distance,FRT,REG,0.19162081300783013,,,
51,2019-04-01,2020-03-31,Distance,ATO,ED,0.198481881462569,,,
51,2019-04-01,2020-03-31,Distance,CPT,UDR,0.1995141775078617,,,
51,2019-04-01,2020-03-31,Distance,LNT,XEL,0.2013683736748525,,,
51,2019-04-01,2020-03-31,Distance,AVB,CPT,0.20464730757283078,,,
51,2019-04-01,2020-03-31,Distance,RSG,WM,0.2079204542483845,,,
51,2019-04-01,2020-03-31,Cointegration,CMS,XEL,0.07218708625820383,0.016526377076014585,0.9458712648299685,
51,2019-04-01,2020-03-31,Cointegration,NWSA,NWS,0.09019126937380507,0.0008119625181972708,1.079451810340191,
51,2019-04-01,2020-03-31,Cointegration,C,KEY,0.14485838734996076,0.026477651258345166,0.23552678419473064,
51,2019-04-01,2020-03-31,Cointegration,CFG,FITB,0.15443370771964673,0.04810372367064204,0.7644681312455625,
51,2019-04-01,2020-03-31,Cointegration,MDLZ,WM,0.19116918205242026,0.0005168769365088982,2.3679352654906634,
51,2019-04-01,2020-03-31,Cointegration,ATO,ED,0.198481881462569,0.03952942991442861,0.5746075632049435,
51,2019-04-01,2020-03-31,Cointegration,CPT,UDR,0.1995141775078617,0.007837625216651479,0.3658268572032803,
51,2019-04-01,2020-03-31,Cointegration,COF,KEY,0.2110710847715193,0.023338440546548888,0.16032281088364167,
51,2019-04-01,2020-03-31,Cointegration,RF,TFC,0.21658310115452517,0.0067756981051144225,3.0380062788645996,
51,2019-04-01,2020-03-31,Cointegration,SNPS,V,0.2225787563360141,0.005587714367237385,1.11691552619153,
51,2019-04-01,2020-03-31,Cointegration,AJG,NDAQ,0.24093776573939824,0.01594082591004912,0.34101434405242376,
51,2019-04-01,2020-03-31,Cointegration,RSG,WTW,0.24715439953125906,0.017333956672643674,2.013280719234822,
51,2019-04-01,2020-03-31,Cointegration,ALL,SRE,0.24971358663325618,0.0016258637260502832,0.613071462193558,
51,2019-04-01,2020-03-31,Cointegration,ECL,MCD,0.26521453662674654,0.0013828502973482234,1.0256231459902756,
51,2019-04-01,2020-03-31,Cointegration,HBAN,TFC,0.26562186283447486,0.04433281951136178,3.7443057137099127,
51,2019-04-01,2020-03-31,Cointegration,AMT,XEL,0.27198977607998726,0.003409719846788313,0.24358207742523835,
51,2019-04-01,2020-03-31,Cointegration,BDX,MRK,0.2758680072876113,0.0028625710599933926,0.30080195717985386,
51,2019-04-01,2020-03-31,Cointegration,HON,PAYX,0.28121429061591974,0.024202495692622346,0.4586784931132779,
51,2019-04-01,2020-03-31,Cointegration,APH,ADM,0.28820491350553346,0.005503498475174363,1.2158550429749102,
51,2019-04-01,2020-03-31,Cointegration,CDNS,VRSN,0.3068960428838745,0.03220102310852005,2.4629050861291133,
51,2019-04-01,2020-03-31,Copula,GOOGL,GOOG,0.004366037433870825,,,t
51,2019-04-01,2020-03-31,Copula,CMS,XEL,0.07218708625820383,,,t
51,2019-04-01,2020-03-31,Copula,AVB,UDR,0.08505444182260623,,,t
51,2019-04-01,2020-03-31,Copula,NWSA,NWS,0.09019126937380507,,,t
51,2019-04-01,2020-03-31,Copula,LNT,CMS,0.10653641568390408,,,t
51,2019-04-01,2020-03-31,Copula,C,KEY,0.14485838734996076,,,t
51,2019-04-01,2020-03-31,Copula,LNT,AEP,0.1505397576682152,,,t
51,2019-04-01,2020-03-31,Copula,CFG,FITB,0.15443370771964673,,,t
51,2019-04-01,2020-03-31,Copula,HBAN,RF,0.15983431739087756,,,t
51,2019-04-01,2020-03-31,Copula,LNT,EVRG,0.16802278462854978,,,t
51,2019-04-01,2020-03-31,Copula,AEP,EVRG,0.17743043413189535,,,t
51,2019-04-01,2020-03-31,Copula,AWK,WEC,0.18998119580675907,,,t
51,2019-04-01,2020-03-31,Copula,AEP,CMS,0.19087520618462983,,,t
51,2019-04-01,2020-03-31,Copula,MDLZ,WM,0.19116918205242026,,,t
51,2019-04-01,2020-03-31,Copula,FRT,REG,0.19162081300783013,,,t
51,2019-04-01,2020-03-31,Copula,ATO,ED,0.198481881462569,,,t
51,2019-04-01,2020-03-31,Copula,CPT,UDR,0.1995141775078617,,,t
51,2019-04-01,2020-03-31,Copula,LNT,XEL,0.2013683736748525,,,t
51,2019-04-01,2020-03-31,Copula,AVB,CPT,0.20464730757283078,,,t
51,2019-04-01,2020-03-31,Copula,RSG,WM,0.2079204542483845,,,t
52,2019-05-01,2020-04-30,Distance,GOOGL,GOOG,0.007383109450217431,,,
52,2019-05-01,2020-04-30,Distance,FRT,REG,0.09047313257714899,,,
52,2019-05-01,2020-04-30,Distance,NWSA,NWS,0.10951423037604102,,,
52,2019-05-01,2020-04-30,Distance,LNT,CMS,0.12691836218995442,,,
52,2019-05-01,2020-04-30,Distance,EQR,ESS,0.1426657729178203,,,
52,2019-05-01,2020-04-30,Distance,EQR,UDR,0.167363098807373,,,
52,2019-05-01,2020-04-30,Distance,AVB,UDR,0.1676722435855442,,,
52,2019-05-01,2020-04-30,Distance,LNT,EVRG,0.16860660852015247,,,
52,2019-05-01,2020-04-30,Distance,CMS,XEL,0.1709595238051598,,,
52,2019-05-01,2020-04-30,Distance,RF,TFC,0.18475104592485883,,,
52,2019-05-01,2020-04-30,Distance,ATO,PEP,0.18656854326051692,,,
52,2019-05-01,2020-04-30,Distance,CPT,UDR,0.1893848383933863,,,
52,2019-05-01,2020-04-30,Distance,AWK,XEL,0.20088236080165794,,,
52,2019-05-01,2020-04-30,Distance,AON,MRSH,0.20335094639827117,,,
52,2019-05-01,2020-04-30,Distance,AON,AJG,0.20767430968609593,,,
52,2019-05-01,2020-04-30,Distance,CFG,FITB,0.21295812489513924,,,
52,2019-05-01,2020-04-30,Distance,AMT,CCI,0.21591927793290655,,,
52,2019-05-01,2020-04-30,Distance,HBAN,USB,0.21639952551963842,,,
52,2019-05-01,2020-04-30,Distance,COF,CFG,0.22146432076978279,,,
52,2019-05-01,2020-04-30,Distance,MA,V,0.22167983607850497,,,
52,2019-05-01,2020-04-30,Cointegration,NWSA,NWS,0.10951423037604102,6.386079585308192e-06,1.05899122736911,
52,2019-05-01,2020-04-30,Cointegration,RF,TFC,0.18475104592485883,0.0038621253586865745,3.03357307760557,
52,2019-05-01,2020-04-30,Cointegration,CPT,UDR,0.1893848383933863,0.0014895217682907682,0.38515483508687304,
52,2019-05-01,2020-04-30,Cointegration,AWK,XEL,0.20088236080165794,0.030881257641031213,0.41415247775935504,
52,2019-05-01,2020-04-30,Cointegration,AON,AJG,0.20767430968609593,0.013217995014869617,0.41372501311739374,
52,2019-05-01,2020-04-30,Cointegration,AMT,CCI,0.21591927793290655,0.021251954853963098,0.6316431464776754,
52,2019-05-01,2020-04-30,Cointegration,HBAN,USB,0.21639952551963842,0.010231600019510248,3.7137861542900583,
52,2019-05-01,2020-04-30,Cointegration,COF,CFG,0.22146432076978279,0.0004997637290742086,0.34394059076873257,
52,2019-05-01,2020-04-30,Cointegration,MA,V,0.22167983607850497,0.030918590960698128,0.5261837436987336,
52,2019-05-01,2020-04-30,Cointegration,HBAN,RF,0.2257750452563876,0.015768417696060424,1.1555323705100278,
52,2019-05-01,2020-04-30,Cointegration,HBAN,WFC,0.23779489037318524,0.01667024791427074,4.059839245034789,
52,2019-05-01,2020-04-30,Cointegration,USB,WFC,0.2533510588212954,0.047489671987262214,1.0876635979553262,
52,2019-05-01,2020-04-30,Cointegration,ECL,MCD,0.2632412756706261,0.00060791975145951,0.9809425841950076,
52,2019-05-01,2020-04-30,Cointegration,XOM,F,0.26547186290466224,0.009444920619807525,0.13309885295028712,
52,2019-05-01,2020-04-30,Cointegration,COF,C,0.28147948488692365,0.04138279078485025,0.6386876347464923,
52,2019-05-01,2020-04-30,Cointegration,ATO,ED,0.2840665710338573,0.025881113036747724,0.5857337370226605,
52,2019-05-01,2020-04-30,Cointegration,BAC,PH,0.29276089131323596,0.021765888068356595,6.5528292187011035,
52,2019-05-01,2020-04-30,Cointegration,ADM,BRK-B,0.29556986776322974,0.04589107244581355,4.700434344474023,
52,2019-05-01,2020-04-30,Cointegration,L,OMC,0.30770487881977765,0.017411851090755725,1.078871549852991,
52,2019-05-01,2020-04-30,Cointegration,HUBB,MAS,0.3102263110874674,0.007993096756467255,0.3428313349893045,
52,2019-05-01,2020-04-30,Copula,GOOGL,GOOG,0.007383109450217431,,,t
52,2019-05-01,2020-04-30,Copula,FRT,REG,0.09047313257714899,,,t
52,2019-05-01,2020-04-30,Copula,NWSA,NWS,0.10951423037604102,,,t
52,2019-05-01,2020-04-30,Copula,LNT,CMS,0.12691836218995442,,,t
52,2019-05-01,2020-04-30,Copula,EQR,ESS,0.1426657729178203,,,t
52,2019-05-01,2020-04-30,Copula,EQR,UDR,0.167363098807373,,,t
52,2019-05-01,2020-04-30,Copula,AVB,UDR,0.1676722435855442,,,t
52,2019-05-01,2020-04-30,Copula,LNT,EVRG,0.16860660852015247,,,t
52,2019-05-01,2020-04-30,Copula,CMS,XEL,0.1709595238051598,,,t
52,2019-05-01,2020-04-30,Copula,RF,TFC,0.18475104592485883,,,t
52,2019-05-01,2020-04-30,Copula,ATO,PEP,0.18656854326051692,,,t
52,2019-05-01,2020-04-30,Copula,CPT,UDR,0.1893848383933863,,,t
52,2019-05-01,2020-04-30,Copula,AWK,XEL,0.20088236080165794,,,t
52,2019-05-01,2020-04-30,Copula,AON,MRSH,0.20335094639827117,,,t
52,2019-05-01,2020-04-30,Copula,AON,AJG,0.20767430968609593,,,t
52,2019-05-01,2020-04-30,Copula,CFG,FITB,0.21295812489513924,,,t
52,2019-05-01,2020-04-30,Copula,AMT,CCI,0.21591927793290655,,,t
52,2019-05-01,2020-04-30,Copula,HBAN,USB,0.21639952551963842,,,t
52,2019-05-01,2020-04-30,Copula,COF,CFG,0.22146432076978279,,,t
52,2019-05-01,2020-04-30,Copula,MA,V,0.22167983607850497,,,t
53,2019-06-03,2020-05-29,Distance,GOOGL,GOOG,0.00422137832175375,,,
53,2019-06-03,2020-05-29,Distance,NWSA,NWS,0.027937196854956978,,,
53,2019-06-03,2020-05-29,Distance,CPT,UDR,0.11009112944365164,,,
53,2019-06-03,2020-05-29,Distance,FRT,REG,0.1281899637928653,,,
53,2019-06-03,2020-05-29,Distance,LNT,CMS,0.14700917738049915,,,
53,2019-06-03,2020-05-29,Distance,BAC,JPM,0.17523612425100138,,,
53,2019-06-03,2020-05-29,Distance,EQR,ESS,0.18013373675246178,,,
53,2019-06-03,2020-05-29,Distance,AWK,XEL,0.1849081255069468,,,
53,2019-06-03,2020-05-29,Distance,CSX,NSC,0.18979289953715225,,,
53,2019-06-03,2020-05-29,Distance,HBAN,USB,0.21141135700144648,,,
53,2019-06-03,2020-05-29,Distance,AON,AJG,0.21526095670861134,,,
53,2019-06-03,2020-05-29,Distance,AEP,ATO,0.21721928372137095,,,
53,2019-06-03,2020-05-29,Distance,FIS,V,0.22587778479273954,,,
53,2019-06-03,2020-05-29,Distance,AVB,UDR,0.22670636108660458,,,
53,2019-06-03,2020-05-29,Distance,ESS,UDR,0.23195855554570874,,,
53,2019-06-03,2020-05-29,Distance,AON,MRSH,0.24196174818930172,,,
53,2019-06-03,2020-05-29,Distance,ATO,DUK,0.2452319113179755,,,
53,2019-06-03,2020-05-29,Distance,IRM,UDR,0.24870624384555443,,,
53,2019-06-03,2020-05-29,Distance,AME,APH,0.24905084900491334,,,
53,2019-06-03,2020-05-29,Distance,LNT,EVRG,0.2520301573723217,,,
53,2019-06-03,2020-05-29,Cointegration,NWSA,NWS,0.027937196854956978,4.375687999759767e-05,1.0550693853979007,
53,2019-06-03,2020-05-29,Cointegration,AWK,XEL,0.1849081255069468,0.019298610023085763,0.4124004401946824,
53,2019-06-03,2020-05-29,Cointegration,HBAN,USB,0.21141135700144648,0.02603783365475274,3.7739449493635244,
53,2019-06-03,2020-05-29,Cointegration,AON,AJG,0.21526095670861134,0.014824411224246648,0.41333244066169883,
53,2019-06-03,2020-05-29,Cointegration,ATO,DUK,0.2452319113179755,0.007646552932765459,0.770362084675686,
53,2019-06-03,2020-05-29,Cointegration,IRM,UDR,0.24870624384555443,0.00036951348085296527,1.588231755458108,
53,2019-06-03,2020-05-29,Cointegration,PEP,VZ,0.2568834246295909,0.04453870617716169,0.24392076776504562,
53,2019-06-03,2020-05-29,Cointegration,ARE,PEP,0.2597971232616916,0.0008189984962975417,0.6144945281845146,
53,2019-06-03,2020-05-29,Cointegration,CMS,EVRG,0.26199590055855043,0.0025097693216878836,1.0634949044370816,
53,2019-06-03,2020-05-29,Cointegration,DUK,EVRG,0.265860673470249,0.01673904896776854,0.7510498687649164,
53,2019-06-03,2020-05-29,Cointegration,GPC,SNA,0.28725249174423717,0.006387566297985981,1.4799644528213642,
53,2019-06-03,2020-05-29,Cointegration,ATO,LHX,0.2936891318866833,0.04726425435658937,2.131155380114317,
53,2019-06-03,2020-05-29,Cointegration,BG,OMC,0.30668746712461636,0.0007351042675677727,1.2535097099793822,
53,2019-06-03,2020-05-29,Cointegration,APD,WTW,0.31817188052315826,0.004788531258927436,0.7900203286935457,
53,2019-06-03,2020-05-29,Cointegration,FIS,MA,0.31838721898892614,0.005751974827525342,2.586728105016335,
53,2019-06-03,2020-05-29,Cointegration,COF,CFG,0.3360685289161113,0.0009419211756159678,0.3483711502801242,
53,2019-06-03,2020-05-29,Cointegration,RF,TFC,0.3395394535434618,0.001454615317304551,3.0260318025534514,
53,2019-06-03,2020-05-29,Cointegration,LNT,SO,0.3471524619616826,0.042905823047147074,1.286132716409755,
53,2019-06-03,2020-05-29,Cointegration,CPT,IRM,0.35934421865132715,0.008677344612094889,0.23196402305362332,
53,2019-06-03,2020-05-29,Cointegration,AVY,HUBB,0.3595863880558083,0.016833367189900996,1.0577988983976225,
53,2019-06-03,2020-05-29,Copula,GOOGL,GOOG,0.00422137832175375,,,t
53,2019-06-03,2020-05-29,Copula,NWSA,NWS,0.027937196854956978,,,t
53,2019-06-03,2020-05-29,Copula,CPT,UDR,0.11009112944365164,,,t
53,2019-06-03,2020-05-29,Copula,FRT,REG,0.1281899637928653,,,t
53,2019-06-03,2020-05-29,Copula,LNT,CMS,0.14700917738049915,,,t
53,2019-06-03,2020-05-29,Copula,BAC,JPM,0.17523612425100138,,,t
53,2019-06-03,2020-05-29,Copula,EQR,ESS,0.18013373675246178,,,t
53,2019-06-03,2020-05-29,Copula,AWK,XEL,0.1849081255069468,,,t
53,2019-06-03,2020-05-29,Copula,CSX,NSC,0.18979289953715225,,,t
53,2019-06-03,2020-05-29,Copula,HBAN,USB,0.21141135700144648,,,t
53,2019-06-03,2020-05-29,Copula,AON,AJG,0.21526095670861134,,,t
53,2019-06-03,2020-05-29,Copula,AEP,ATO,0.21721928372137095,,,t
53,2019-06-03,2020-05-29,Copula,FIS,V,0.22587778479273954,,,t
53,2019-06-03,2020-05-29,Copula,AVB,UDR,0.22670636108660458,,,t
53,2019-06-03,2020-05-29,Copula,ESS,UDR,0.23195855554570874,,,t
53,2019-06-03,2020-05-29,Copula,AON,MRSH,0.24196174818930172,,,t
53,2019-06-03,2020-05-29,Copula,ATO,DUK,0.2452319113179755,,,t
53,2019-06-03,2020-05-29,Copula,IRM,UDR,0.24870624384555443,,,t
53,2019-06-03,2020-05-29,Copula,AME,APH,0.24905084900491334,,,t
53,2019-06-03,2020-05-29,Copula,LNT,EVRG,0.2520301573723217,,,t
54,2019-07-01,2020-06-30,Distance,GOOGL,GOOG,0.003025614223690182,,,
54,2019-07-01,2020-06-30,Distance,NWSA,NWS,0.033714474744761136,,,
54,2019-07-01,2020-06-30,Distance,LNT,CMS,0.11635007685592669,,,
54,2019-07-01,2020-06-30,Distance,AWK,XEL,0.12283683541654443,,,
54,2019-07-01,2020-06-30,Distance,C,KEY,0.14399503336908276,,,
54,2019-07-01,2020-06-30,Distance,CFG,KEY,0.15812431834141627,,,
54,2019-07-01,2020-06-30,Distance,MA,V,0.1762853874926994,,,
54,2019-07-01,2020-06-30,Distance,CPT,UDR,0.19120075793582605,,,
54,2019-07-01,2020-06-30,Distance,RF,TFC,0.1939778504900876,,,
54,2019-07-01,2020-06-30,Distance,AME,APH,0.19518694580969786,,,
54,2019-07-01,2020-06-30,Distance,COF,C,0.20791861592265826,,,
54,2019-07-01,2020-06-30,Distance,ADP,PAYX,0.2111377502230335,,,
54,2019-07-01,2020-06-30,Distance,AEP,ATO,0.21909242338330132,,,
54,2019-07-01,2020-06-30,Distance,ESS,UDR,0.22205242387017887,,,
54,2019-07-01,2020-06-30,Distance,COF,KEY,0.23351566931205725,,,
54,2019-07-01,2020-06-30,Distance,LNT,EVRG,0.23806073693719543,,,
54,2019-07-01,2020-06-30,Distance,ES,WEC,0.240754754537488,,,
54,2019-07-01,2020-06-30,Distance,AMT,CCI,0.2443566489529002,,,
54,2019-07-01,2020-06-30,Distance,COF,CFG,0.25323843287393233,,,
54,2019-07-01,2020-06-30,Distance,AEE,ATO,0.2601670457273243,,,
54,2019-07-01,2020-06-30,Cointegration,NWSA,NWS,0.033714474744761136,0.00024305385411153374,1.0579028803461,
