ticker_A,ticker_B,entry_date,exit_date,direction,return_before_cost,return_after_cost,transaction_cost,converged,days_open,window_id,formation_start,trading_start,beta
DTE,NI,2019-11-11,2020-02-10,long_B_short_A,0.1261316912405075,0.1161316912405075,0.01,True,91,46,2018-11-01,2019-11-01,0.23102791965712083
DTE,NI,2020-02-28,2020-04-30,short_B_long_A,0.21368851715034565,0.20368851715034564,0.01,False,62,46,2018-11-01,2019-11-01,0.23102791965712083
AEE,AVB,2019-11-19,2019-12-17,short_B_long_A,0.026261149584644698,0.016261149584644696,0.01,True,28,46,2018-11-01,2019-11-01,2.746571108167097
AEE,AVB,2020-01-31,2020-04-30,long_B_short_A,0.05597914141143373,0.04597914141143373,0.01,False,90,46,2018-11-01,2019-11-01,2.746571108167097
SRE,XEL,2019-11-04,2020-02-13,long_B_short_A,0.0590661655348759,0.049066165534875895,0.01,True,101,46,2018-11-01,2019-11-01,0.8307345714535432
SRE,XEL,2020-02-24,2020-04-30,short_B_long_A,-0.07888019170883431,-0.08888019170883431,0.01,False,66,46,2018-11-01,2019-11-01,0.8307345714535432
BRO,FIS,2019-11-04,2020-04-29,long_B_short_A,0.06315806574836043,0.05315806574836043,0.01,True,177,46,2018-11-01,2019-11-01,3.206754217280629
XOM,HST,2019-11-27,2020-04-02,short_B_long_A,1.522218725038004,1.512218725038004,0.01,True,127,46,2018-11-01,2019-11-01,0.23103242638318444
XOM,HST,2020-04-03,2020-04-06,long_B_short_A,0.1426861365166011,0.13268613651660108,0.01,True,3,46,2018-11-01,2019-11-01,0.23103242638318444
XOM,HST,2020-04-09,2020-04-22,short_B_long_A,0.44563383659286443,0.4356338365928644,0.01,True,13,46,2018-11-01,2019-11-01,0.23103242638318444
EMR,HPE,2019-11-26,2020-04-30,long_B_short_A,-0.30831676967475224,-0.31831676967475225,0.01,False,156,46,2018-11-01,2019-11-01,0.21886845019336465
HPE,ROK,2019-11-07,2019-11-12,long_B_short_A,0.01959233457665613,0.009592334576656128,0.01,True,5,46,2018-11-01,2019-11-01,10.621658599153966
HPE,ROK,2019-11-13,2020-04-30,short_B_long_A,-0.40166140611566825,-0.41166140611566826,0.01,False,169,46,2018-11-01,2019-11-01,10.621658599153966
AEP,SRE,2019-11-08,2020-01-24,short_B_long_A,0.0037639875541385093,-0.006236012445861491,0.01,True,77,46,2018-11-01,2019-11-01,0.9172082254678274
AEP,SRE,2020-02-26,2020-02-28,long_B_short_A,0.028638660672328883,0.01863866067232888,0.01,True,2,46,2018-11-01,2019-11-01,0.9172082254678274
AEP,SRE,2020-03-02,2020-03-25,long_B_short_A,0.020200392726168748,0.010200392726168747,0.01,True,23,46,2018-11-01,2019-11-01,0.9172082254678274
AEP,SRE,2020-03-27,2020-04-13,long_B_short_A,0.04719534598623889,0.03719534598623889,0.01,True,17,46,2018-11-01,2019-11-01,0.9172082254678274
AEP,SRE,2020-04-15,2020-04-23,long_B_short_A,0.039309194768990544,0.02930919476899054,0.01,True,8,46,2018-11-01,2019-11-01,0.9172082254678274
CMS,EQR,2019-12-17,2020-05-29,long_B_short_A,-0.17461250703499093,-0.18461250703499094,0.01,False,164,47,2018-12-03,2019-12-02,1.296037538696976
AEP,CPT,2019-12-13,2020-02-27,long_B_short_A,0.04654746746956365,0.036547467469563645,0.01,True,76,47,2018-12-03,2019-12-02,1.205517509907665
AEP,CPT,2020-03-02,2020-05-29,long_B_short_A,-0.04655001205369591,-0.05655001205369591,0.01,False,88,47,2018-12-03,2019-12-02,1.205517509907665
KO,EVRG,2020-01-23,2020-03-12,short_B_long_A,0.02407756680632908,0.014077566806329081,0.01,True,49,47,2018-12-03,2019-12-02,0.9453634358187861
KO,EVRG,2020-03-16,2020-03-17,long_B_short_A,0.12038004026375491,0.11038004026375492,0.01,True,1,47,2018-12-03,2019-12-02,0.9453634358187861
KO,EVRG,2020-03-18,2020-03-20,short_B_long_A,0.04696719281958553,0.03696719281958553,0.01,True,2,47,2018-12-03,2019-12-02,0.9453634358187861
KO,EVRG,2020-03-26,2020-04-01,short_B_long_A,0.06758743306654322,0.057587433066543216,0.01,True,6,47,2018-12-03,2019-12-02,0.9453634358187861
KO,EVRG,2020-04-08,2020-05-29,short_B_long_A,-0.04753456496148331,-0.05753456496148331,0.01,False,51,47,2018-12-03,2019-12-02,0.9453634358187861
PPG,SWK,2020-01-03,2020-03-12,short_B_long_A,0.00040090769320760833,-0.009599092306792392,0.01,True,69,47,2018-12-03,2019-12-02,1.2169419301266002
PPG,SWK,2020-03-16,2020-03-31,long_B_short_A,0.13677814956319156,0.12677814956319156,0.01,True,15,47,2018-12-03,2019-12-02,1.2169419301266002
PPG,SWK,2020-04-28,2020-05-06,short_B_long_A,0.05226911694975081,0.04226911694975081,0.01,True,8,47,2018-12-03,2019-12-02,1.2169419301266002
PPG,SWK,2020-05-18,2020-05-29,short_B_long_A,0.07429158975690267,0.06429158975690268,0.01,False,11,47,2018-12-03,2019-12-02,1.2169419301266002
HBAN,KEY,2019-12-05,2020-03-16,short_B_long_A,-0.07137425729681146,-0.08137425729681146,0.01,True,102,47,2018-12-03,2019-12-02,1.3350568909512273
HBAN,KEY,2020-03-18,2020-03-19,long_B_short_A,0.15275118397299942,0.1427511839729994,0.01,True,1,47,2018-12-03,2019-12-02,1.3350568909512273
HBAN,KEY,2020-03-24,2020-05-29,short_B_long_A,0.03703449868459663,0.027034498684596626,0.01,False,66,47,2018-12-03,2019-12-02,1.3350568909512273
FE,NEE,2019-12-27,2020-05-29,short_B_long_A,-0.15059538886425164,-0.16059538886425165,0.01,False,154,47,2018-12-03,2019-12-02,1.527249473840792
ES,FE,2019-12-05,2020-01-10,short_B_long_A,0.063447111701054,0.05344711170105399,0.01,True,36,47,2018-12-03,2019-12-02,0.5402107745688354
ES,FE,2020-01-17,2020-02-05,long_B_short_A,0.047377002391519034,0.03737700239151903,0.01,True,19,47,2018-12-03,2019-12-02,0.5402107745688354
ES,FE,2020-02-20,2020-05-29,long_B_short_A,-0.11510906491155103,-0.12510906491155102,0.01,False,99,47,2018-12-03,2019-12-02,0.5402107745688354
IEX,WTW,2019-12-02,2019-12-23,short_B_long_A,0.05330536888037289,0.04330536888037289,0.01,True,21,47,2018-12-03,2019-12-02,1.1269255114395669
IEX,WTW,2020-01-24,2020-04-02,short_B_long_A,0.00434242648233471,-0.00565757351766529,0.01,True,69,47,2018-12-03,2019-12-02,1.1269255114395669
IEX,WTW,2020-04-06,2020-04-23,short_B_long_A,0.05005083172078982,0.04005083172078982,0.01,True,17,47,2018-12-03,2019-12-02,1.1269255114395669
IEX,WTW,2020-04-28,2020-05-01,long_B_short_A,0.09443091825361723,0.08443091825361723,0.01,True,3,47,2018-12-03,2019-12-02,1.1269255114395669
IEX,WTW,2020-05-04,2020-05-29,short_B_long_A,-0.03196189892528156,-0.041961898925281564,0.01,False,25,47,2018-12-03,2019-12-02,1.1269255114395669
CMCSA,PEP,2019-12-04,2020-01-07,short_B_long_A,0.043495242356738316,0.033495242356738314,0.01,True,34,47,2018-12-03,2019-12-02,2.863153257503862
CMCSA,PEP,2020-01-23,2020-05-29,short_B_long_A,-0.09961187585871933,-0.10961187585871933,0.01,False,127,47,2018-12-03,2019-12-02,2.863153257503862
MRSH,TMO,2020-02-26,2020-03-03,long_B_short_A,0.17727257944555921,0.1672725794455592,0.01,True,6,47,2018-12-03,2019-12-02,3.2161688033381863
MRSH,TMO,2020-03-12,2020-05-29,short_B_long_A,0.07365312859934657,0.06365312859934658,0.01,False,78,47,2018-12-03,2019-12-02,3.2161688033381863
ETN,PPG,2020-01-21,2020-05-29,long_B_short_A,-0.07428785185260195,-0.08428785185260194,0.01,False,129,47,2018-12-03,2019-12-02,1.1821440305506186
KMB,WM,2019-12-11,2020-01-06,long_B_short_A,0.046640425797629934,0.03664042579762993,0.01,True,26,47,2018-12-03,2019-12-02,1.0100483767402773
KMB,WM,2020-03-03,2020-05-29,long_B_short_A,-0.06060841649069926,-0.07060841649069925,0.01,False,87,47,2018-12-03,2019-12-02,1.0100483767402773
AJG,RSG,2019-12-19,2020-01-13,long_B_short_A,0.03818451111536925,0.02818451111536925,0.01,True,25,47,2018-12-03,2019-12-02,0.7857251844375555
AJG,RSG,2020-02-11,2020-03-09,long_B_short_A,0.032782736768781004,0.022782736768781002,0.01,True,27,47,2018-12-03,2019-12-02,0.7857251844375555
AJG,RSG,2020-03-12,2020-03-18,long_B_short_A,0.07870587552329497,0.06870587552329498,0.01,True,6,47,2018-12-03,2019-12-02,0.7857251844375555
AJG,RSG,2020-03-19,2020-03-20,short_B_long_A,0.08651068895874015,0.07651068895874015,0.01,True,1,47,2018-12-03,2019-12-02,0.7857251844375555
AJG,RSG,2020-03-23,2020-04-22,long_B_short_A,0.07380412903875978,0.06380412903875979,0.01,True,30,47,2018-12-03,2019-12-02,0.7857251844375555
AJG,RSG,2020-05-05,2020-05-29,long_B_short_A,-0.002392836367248255,-0.012392836367248255,0.01,False,24,47,2018-12-03,2019-12-02,0.7857251844375555
PG,SO,2020-01-13,2020-03-13,short_B_long_A,0.24999233080438849,0.23999233080438848,0.01,True,60,47,2018-12-03,2019-12-02,0.47187664754403635
PG,SO,2020-03-16,2020-03-25,long_B_short_A,0.08588540459558293,0.07588540459558293,0.01,True,9,47,2018-12-03,2019-12-02,0.47187664754403635
PG,SO,2020-04-01,2020-04-08,long_B_short_A,0.13544714886153997,0.12544714886153996,0.01,True,7,47,2018-12-03,2019-12-02,0.47187664754403635
PG,SO,2020-04-09,2020-04-14,short_B_long_A,0.10166383926738883,0.09166383926738883,0.01,True,5,47,2018-12-03,2019-12-02,0.47187664754403635
PG,SO,2020-04-15,2020-04-27,long_B_short_A,0.05796756015101395,0.04796756015101395,0.01,True,12,47,2018-12-03,2019-12-02,0.47187664754403635
PG,SO,2020-05-01,2020-05-29,long_B_short_A,0.064929787501764,0.05492978750176399,0.01,True,28,47,2018-12-03,2019-12-02,0.47187664754403635
ALL,CPT,2019-12-02,2020-03-05,long_B_short_A,0.07351297620444536,0.06351297620444536,0.01,True,94,47,2018-12-03,2019-12-02,0.8176138240959201
ALL,CPT,2020-03-16,2020-05-29,long_B_short_A,0.044752537202545684,0.03475253720254568,0.01,False,74,47,2018-12-03,2019-12-02,0.8176138240959201
ECL,WM,2019-12-04,2020-03-03,short_B_long_A,0.050875566116244574,0.04087556611624457,0.01,True,90,47,2018-12-03,2019-12-02,0.50453674795245
ECL,WM,2020-03-06,2020-03-30,short_B_long_A,0.213617789807249,0.20361778980724898,0.01,True,24,47,2018-12-03,2019-12-02,0.50453674795245
ECL,WM,2020-04-08,2020-05-29,long_B_short_A,-0.0069816852505569515,-0.016981685250556953,0.01,False,51,47,2018-12-03,2019-12-02,0.50453674795245
L,OMC,2019-12-05,2020-01-27,short_B_long_A,0.061705069189016276,0.051705069189016274,0.01,True,53,47,2018-12-03,2019-12-02,0.8007208827333325
L,OMC,2020-02-07,2020-03-13,long_B_short_A,0.0824193502787317,0.07241935027873171,0.01,True,35,47,2018-12-03,2019-12-02,0.8007208827333325
L,OMC,2020-03-18,2020-05-29,long_B_short_A,0.007597760030018583,-0.002402239969981417,0.01,False,72,47,2018-12-03,2019-12-02,0.8007208827333325
CL,TRV,2020-01-10,2020-05-29,long_B_short_A,-0.3137738915124799,-0.3237738915124799,0.01,False,140,47,2018-12-03,2019-12-02,2.485375991285258
PEP,DGX,2020-02-27,2020-03-13,short_B_long_A,0.09860861575869362,0.08860861575869362,0.01,True,15,47,2018-12-03,2019-12-02,0.8113859675849027
PEP,DGX,2020-03-17,2020-04-23,long_B_short_A,0.16046167124160546,0.15046167124160545,0.01,True,37,47,2018-12-03,2019-12-02,0.8113859675849027
PEP,DGX,2020-04-27,2020-05-29,short_B_long_A,-0.04564988568233012,-0.05564988568233012,0.01,False,32,47,2018-12-03,2019-12-02,0.8113859675849027
HON,TT,2019-12-06,2020-05-29,short_B_long_A,0.0005171288962731724,-0.009482871103726828,0.01,False,175,47,2018-12-03,2019-12-02,0.7100104934854408
NWSA,NWS,2020-03-09,2020-03-17,short_B_long_A,0.054359460890422,0.044359460890421996,0.01,True,8,48,2019-01-02,2020-01-02,1.0837844507734513
NWSA,NWS,2020-03-18,2020-03-23,long_B_short_A,0.06964309760922877,0.059643097609228764,0.01,True,5,48,2019-01-02,2020-01-02,1.0837844507734513
NWSA,NWS,2020-04-07,2020-05-18,short_B_long_A,0.03587573151982884,0.02587573151982884,0.01,True,41,48,2019-01-02,2020-01-02,1.0837844507734513
