pair,entry_date,exit_date,return_before_cost,direction,converged,days_open,window_id,transaction_cost,return_after_cost
"('HBAN', 'RF')",2020-03-05,2020-03-09,0.044061006841527806,long_A_short_B,True,4,50,0.01,0.034061006841527804
"('HBAN', 'RF')",2020-03-16,2020-03-24,0.16763899677477545,short_A_long_B,True,8,50,0.01,0.15763899677477544
"('HBAN', 'RF')",2020-04-09,2020-08-31,-0.005583308704482315,long_A_short_B,False,144,50,0.01,-0.015583308704482315
"('GOOGL', 'GOOG')",2020-05-18,2020-06-19,0.006037352748796687,short_A_long_B,True,32,51,0.01,-0.003962647251203313
"('GOOGL', 'GOOG')",2020-06-26,2020-08-20,0.006290120705080948,short_A_long_B,True,55,51,0.01,-0.003709879294919052
"('GOOGL', 'GOOG')",2020-09-02,2020-09-21,0.004656944690422327,long_A_short_B,True,19,51,0.01,-0.005343055309577674
"('CMS', 'XEL')",2020-04-20,2020-09-30,-0.03413442491057683,long_A_short_B,False,163,51,0.01,-0.044134424910576835
"('AVB', 'UDR')",2020-04-09,2020-04-14,0.04083013601831431,long_A_short_B,True,5,51,0.01,0.03083013601831431
"('AVB', 'UDR')",2020-04-16,2020-05-11,0.05626357633663093,short_A_long_B,True,25,51,0.01,0.046263576336630925
"('AVB', 'UDR')",2020-08-14,2020-09-30,-0.05493014779762595,short_A_long_B,False,47,51,0.01,-0.06493014779762595
"('NWSA', 'NWS')",2020-04-07,2020-09-14,0.05286356304457751,long_A_short_B,True,160,51,0.01,0.04286356304457751
"('LNT', 'CMS')",2020-04-08,2020-09-30,0.00402165503080143,short_A_long_B,False,175,51,0.01,-0.00597834496919857
"('C', 'KEY')",2020-04-08,2020-04-14,0.0429784363676311,long_A_short_B,True,6,51,0.01,0.0329784363676311
"('C', 'KEY')",2020-05-04,2020-06-05,0.07780701733946627,short_A_long_B,True,32,51,0.01,0.06780701733946627
"('C', 'KEY')",2020-06-11,2020-06-26,0.09860775499077656,long_A_short_B,True,15,51,0.01,0.08860775499077657
"('C', 'KEY')",2020-07-01,2020-09-01,0.060432780178405476,short_A_long_B,True,62,51,0.01,0.050432780178405474
"('C', 'KEY')",2020-09-14,2020-09-30,-0.03597651964199344,long_A_short_B,False,16,51,0.01,-0.045976519641993445
"('LNT', 'AEP')",2020-05-04,2020-07-27,0.10154081465561782,long_A_short_B,True,84,51,0.01,0.09154081465561782
"('LNT', 'AEP')",2020-07-28,2020-09-30,0.002368153783399829,short_A_long_B,False,64,51,0.01,-0.007631846216600171
"('CFG', 'FITB')",2020-04-02,2020-06-30,0.10469273800628498,long_A_short_B,True,89,51,0.01,0.09469273800628498
"('CFG', 'FITB')",2020-07-15,2020-07-27,0.03622394183005684,short_A_long_B,True,12,51,0.01,0.026223941830056836
"('CFG', 'FITB')",2020-09-15,2020-09-30,-0.027680047368197624,long_A_short_B,False,15,51,0.01,-0.037680047368197626
"('HBAN', 'RF')",2020-04-03,2020-09-30,-0.08268459126197092,long_A_short_B,False,180,51,0.01,-0.09268459126197091
"('LNT', 'EVRG')",2020-04-06,2020-08-04,0.17592266338916795,long_A_short_B,True,120,51,0.01,0.16592266338916795
"('LNT', 'EVRG')",2020-08-05,2020-09-30,-0.018336745865660364,short_A_long_B,False,56,51,0.01,-0.028336745865660366
"('AEP', 'EVRG')",2020-04-06,2020-05-01,0.06949102538818863,long_A_short_B,True,25,51,0.01,0.05949102538818863
"('AEP', 'EVRG')",2020-05-18,2020-08-04,0.12246990716334738,long_A_short_B,True,78,51,0.01,0.11246990716334739
"('AEP', 'EVRG')",2020-08-05,2020-09-30,-0.012833766802351265,short_A_long_B,False,56,51,0.01,-0.022833766802351267
"('AWK', 'WEC')",2020-06-15,2020-09-30,-0.04686770564210163,short_A_long_B,False,107,51,0.01,-0.05686770564210163
"('AEP', 'CMS')",2020-04-21,2020-07-27,0.06790024369131809,short_A_long_B,True,97,51,0.01,0.05790024369131808
"('MDLZ', 'WM')",2020-04-09,2020-04-15,0.05842347466302089,long_A_short_B,True,6,51,0.01,0.04842347466302089
"('MDLZ', 'WM')",2020-04-23,2020-09-30,-0.03671766252271991,long_A_short_B,False,160,51,0.01,-0.04671766252271991
"('ATO', 'ED')",2020-04-28,2020-09-17,0.05102978085503074,short_A_long_B,True,142,51,0.01,0.041029780855030736
"('LNT', 'XEL')",2020-04-08,2020-04-24,0.05258449420903066,short_A_long_B,True,16,51,0.01,0.04258449420903066
"('RSG', 'WM')",2020-04-24,2020-05-14,0.06431727278330945,long_A_short_B,True,20,51,0.01,0.05431727278330945
"('RSG', 'WM')",2020-06-15,2020-09-02,0.07318164818465811,long_A_short_B,True,79,51,0.01,0.06318164818465812
"('AEP', 'PEP')",2020-04-03,2020-04-09,0.11792474705721201,long_A_short_B,True,6,51,0.01,0.10792474705721201
"('AEP', 'PEP')",2020-05-08,2020-05-28,0.0800675380451592,long_A_short_B,True,20,51,0.01,0.07006753804515921
"('AEP', 'PEP')",2020-06-08,2020-06-15,0.05687236605545998,short_A_long_B,True,7,51,0.01,0.046872366055459976
"('AEP', 'PEP')",2020-08-17,2020-09-30,-0.00600175511695511,long_A_short_B,False,44,51,0.01,-0.01600175511695511
"('COF', 'KEY')",2020-04-07,2020-09-30,-0.19252096788232387,short_A_long_B,False,176,51,0.01,-0.20252096788232388
"('RF', 'TFC')",2020-04-07,2020-04-17,0.0780161863183444,short_A_long_B,True,10,51,0.01,0.0680161863183444
"('RF', 'TFC')",2020-04-20,2020-05-19,0.06430332480858736,long_A_short_B,True,29,51,0.01,0.05430332480858736
"('RF', 'TFC')",2020-06-02,2020-07-01,0.047960749285288484,short_A_long_B,True,29,51,0.01,0.03796074928528848
"('RF', 'TFC')",2020-09-09,2020-09-30,-0.0002925188092903763,short_A_long_B,False,21,51,0.01,-0.010292518809290377
"('GOOGL', 'GOOG')",2020-05-21,2020-06-09,0.005814891715822723,short_A_long_B,True,19,52,0.01,-0.004185108284177277
"('GOOGL', 'GOOG')",2020-06-16,2020-06-19,0.007467238308184854,short_A_long_B,True,3,52,0.01,-0.0025327616918151465
"('GOOGL', 'GOOG')",2020-06-30,2020-08-20,0.007381743815986219,short_A_long_B,True,51,52,0.01,-0.002618256184013781
"('GOOGL', 'GOOG')",2020-09-02,2020-09-21,0.004656944690422327,long_A_short_B,True,19,52,0.01,-0.005343055309577674
"('GOOGL', 'GOOG')",2020-10-29,2020-10-30,0.0037351884711989136,long_A_short_B,False,1,52,0.01,-0.006264811528801087
"('NWSA', 'NWS')",2020-05-29,2020-10-30,-0.00986038962661473,short_A_long_B,False,154,52,0.01,-0.01986038962661473
"('LNT', 'CMS')",2020-07-01,2020-08-03,0.05499210947622846,long_A_short_B,True,33,52,0.01,0.044992109476228455
"('LNT', 'CMS')",2020-08-13,2020-09-18,0.05787289720500077,short_A_long_B,True,36,52,0.01,0.04787289720500077
"('EQR', 'ESS')",2020-05-18,2020-09-01,0.0455475505008297,long_A_short_B,True,106,52,0.01,0.0355475505008297
"('EQR', 'ESS')",2020-10-28,2020-10-30,-0.08205351666466876,long_A_short_B,False,2,52,0.01,-0.09205351666466875
"('EQR', 'UDR')",2020-05-18,2020-10-30,-0.07008144913622738,long_A_short_B,False,165,52,0.01,-0.08008144913622738
"('AVB', 'UDR')",2020-05-11,2020-08-17,0.06162294393063328,long_A_short_B,True,98,52,0.01,0.051622943930633276
"('AVB', 'UDR')",2020-09-02,2020-09-15,0.04360229372344271,short_A_long_B,True,13,52,0.01,0.03360229372344271
"('AVB', 'UDR')",2020-09-23,2020-10-30,0.03022020791201996,short_A_long_B,False,37,52,0.01,0.020220207912019957
"('LNT', 'EVRG')",2020-05-19,2020-08-03,0.0778542520415646,long_A_short_B,True,76,52,0.01,0.0678542520415646
"('LNT', 'EVRG')",2020-08-04,2020-10-30,-0.0285302871448323,short_A_long_B,False,87,52,0.01,-0.0385302871448323
"('RF', 'TFC')",2020-05-29,2020-07-17,0.06284668360481593,short_A_long_B,True,49,52,0.01,0.05284668360481593
"('RF', 'TFC')",2020-09-04,2020-10-30,-0.05153167714276874,short_A_long_B,False,56,52,0.01,-0.06153167714276874
"('ATO', 'PEP')",2020-05-08,2020-05-28,0.06532589437874892,long_A_short_B,True,20,52,0.01,0.055325894378748915
"('ATO', 'PEP')",2020-08-26,2020-10-30,-0.04635068849628854,long_A_short_B,False,65,52,0.01,-0.05635068849628854
"('AWK', 'XEL')",2020-05-13,2020-10-30,-0.07478504723914203,short_A_long_B,False,170,52,0.01,-0.08478504723914203
"('AON', 'MRSH')",2020-06-11,2020-10-15,0.07424450784539705,long_A_short_B,True,126,52,0.01,0.06424450784539705
"('AON', 'AJG')",2020-05-07,2020-10-30,-0.22528787793415184,long_A_short_B,False,176,52,0.01,-0.23528787793415185
"('CFG', 'FITB')",2020-06-30,2020-09-25,0.07838780397399847,short_A_long_B,True,87,52,0.01,0.06838780397399848
"('CFG', 'FITB')",2020-10-16,2020-10-30,0.04004953326027971,long_A_short_B,False,14,52,0.01,0.03004953326027971
"('AMT', 'CCI')",2020-06-22,2020-09-22,0.05473683939052654,short_A_long_B,True,92,52,0.01,0.044736839390526535
"('AMT', 'CCI')",2020-10-15,2020-10-22,0.054729581476325784,long_A_short_B,True,7,52,0.01,0.04472958147632578
"('HBAN', 'USB')",2020-06-04,2020-06-29,0.057924314642760266,short_A_long_B,True,25,52,0.01,0.047924314642760264
"('HBAN', 'USB')",2020-07-23,2020-10-30,-0.02092190789791104,short_A_long_B,False,99,52,0.01,-0.030921907897911043
"('COF', 'CFG')",2020-06-04,2020-10-16,0.07855044067446892,long_A_short_B,True,134,52,0.01,0.06855044067446893
"('COF', 'CFG')",2020-10-21,2020-10-30,-0.011584419650114919,long_A_short_B,False,9,52,0.01,-0.02158441965011492
"('MA', 'V')",2020-07-30,2020-10-30,0.0025779732692517987,short_A_long_B,False,92,52,0.01,-0.0074220267307482015
"('AEP', 'KO')",2020-08-21,2020-10-06,0.07474565384373322,long_A_short_B,True,46,52,0.01,0.06474565384373322
"('AEP', 'KO')",2020-10-26,2020-10-30,0.0041669780866046,short_A_long_B,False,4,52,0.01,-0.0058330219133954
"('RSG', 'WM')",2020-09-02,2020-10-30,0.014691399332177557,short_A_long_B,False,58,52,0.01,0.004691399332177557
"('GOOGL', 'GOOG')",2020-06-09,2020-06-16,0.005366139186639529,long_A_short_B,True,7,53,0.01,-0.004633860813360471
"('GOOGL', 'GOOG')",2020-06-19,2020-06-30,0.0080230639087987,long_A_short_B,True,11,53,0.01,-0.0019769360912013003
"('GOOGL', 'GOOG')",2020-07-22,2020-07-28,0.004340317759834567,long_A_short_B,True,6,53,0.01,-0.005659682240165434
"('GOOGL', 'GOOG')",2020-08-20,2020-11-30,-0.00013821433343319534,long_A_short_B,False,102,53,0.01,-0.010138214333433196
"('LNT', 'CMS')",2020-08-10,2020-09-18,0.048177914925179754,short_A_long_B,True,39,53,0.01,0.03817791492517975
"('LNT', 'CMS')",2020-10-27,2020-11-30,0.016360579183639645,short_A_long_B,False,34,53,0.01,0.006360579183639645
"('BAC', 'JPM')",2020-07-17,2020-07-28,0.05765318304224931,long_A_short_B,True,11,53,0.01,0.04765318304224931
"('BAC', 'JPM')",2020-08-10,2020-10-01,0.049833395998062135,short_A_long_B,True,52,53,0.01,0.039833395998062134
"('BAC', 'JPM')",2020-10-14,2020-11-30,0.015997523584242668,long_A_short_B,False,47,53,0.01,0.0059975235842426675
"('EQR', 'ESS')",2020-08-25,2020-10-29,0.09621640468282522,short_A_long_B,True,65,53,0.01,0.08621640468282522
"('EQR', 'ESS')",2020-10-30,2020-11-30,0.031046501128319415,long_A_short_B,False,31,53,0.01,0.021046501128319413
"('AWK', 'XEL')",2020-06-30,2020-11-30,-0.11611364451078665,short_A_long_B,False,153,53,0.01,-0.12611364451078666
"('CSX', 'NSC')",2020-07-29,2020-11-30,0.019398925806500378,long_A_short_B,False,124,53,0.01,0.009398925806500378
"('HBAN', 'USB')",2020-06-04,2020-06-26,0.04678305349312062,short_A_long_B,True,22,53,0.01,0.03678305349312062
"('HBAN', 'USB')",2020-07-23,2020-10-19,0.07591779951278499,short_A_long_B,True,88,53,0.01,0.065917799512785
"('HBAN', 'USB')",2020-10-28,2020-11-30,-0.07044600543961055,short_A_long_B,False,33,53,0.01,-0.08044600543961054
"('AON', 'AJG')",2020-06-08,2020-11-30,-0.09784360185542651,long_A_short_B,False,175,53,0.01,-0.1078436018554265
"('AEP', 'ATO')",2020-08-17,2020-09-11,0.0740863699126082,long_A_short_B,True,25,53,0.01,0.0640863699126082
"('AEP', 'ATO')",2020-10-02,2020-11-30,0.0016043893884858385,short_A_long_B,False,59,53,0.01,-0.008395610611514162
"('FIS', 'V')",2020-07-31,2020-08-19,0.08250482821495397,short_A_long_B,True,19,53,0.01,0.07250482821495398
"('FIS', 'V')",2020-11-05,2020-11-30,0.053402362864862774,long_A_short_B,False,25,53,0.01,0.04340236286486277
"('AVB', 'UDR')",2020-08-19,2020-11-30,0.030615339179036694,short_A_long_B,False,103,53,0.01,0.02061533917903669
"('ESS', 'UDR')",2020-07-15,2020-10-29,0.06723734581005225,long_A_short_B,True,106,53,0.01,0.05723734581005225
"('AON', 'MRSH')",2020-08-03,2020-10-15,0.07126431954215107,long_A_short_B,True,73,53,0.01,0.061264319542151065
"('AON', 'MRSH')",2020-11-02,2020-11-30,0.04129059026911586,long_A_short_B,False,28,53,0.01,0.031290590269115855
"('ATO', 'DUK')",2020-07-06,2020-09-09,0.0867225643542493,short_A_long_B,True,65,53,0.01,0.0767225643542493
"('ATO', 'DUK')",2020-09-14,2020-11-30,-0.07508593396861274,long_A_short_B,False,77,53,0.01,-0.08508593396861273
"('IRM', 'UDR')",2020-06-04,2020-06-22,0.06802588765100492,short_A_long_B,True,18,53,0.01,0.05802588765100492
"('IRM', 'UDR')",2020-07-10,2020-11-10,0.07753222918406766,short_A_long_B,True,123,53,0.01,0.06753222918406766
"('IRM', 'UDR')",2020-11-17,2020-11-30,0.10671140776523258,long_A_short_B,True,13,53,0.01,0.09671140776523258
"('AME', 'APH')",2020-07-23,2020-09-11,0.08499043940792639,long_A_short_B,True,50,53,0.01,0.0749904394079264
"('AME', 'APH')",2020-10-27,2020-11-10,0.07599637472141652,long_A_short_B,True,14,53,0.01,0.06599637472141652
"('LNT', 'EVRG')",2020-07-23,2020-11-30,-0.12395325284599357,short_A_long_B,False,130,53,0.01,-0.13395325284599358
"('PEP', 'VZ')",2020-09-15,2020-10-13,0.06843055473114801,long_A_short_B,True,28,53,0.01,0.058430554731148006
"('MA', 'V')",2020-08-03,2020-11-30,0.028656357081277672,short_A_long_B,False,119,53,0.01,0.01865635708127767
"('GOOGL', 'GOOG')",2020-07-10,2020-07-30,0.0062581776975044745,long_A_short_B,True,20,54,0.01,-0.0037418223024955257
"('GOOGL', 'GOOG')",2020-08-14,2020-12-31,0.002898483883312153,long_A_short_B,False,139,54,0.01,-0.007101516116687847
"('NWSA', 'NWS')",2020-12-23,2020-12-31,-0.000973787265716286,short_A_long_B,False,8,54,0.01,-0.010973787265716286
"('LNT', 'CMS')",2020-07-30,2020-12-31,0.0017752474549536101,short_A_long_B,False,154,54,0.01,-0.00822475254504639
"('AWK', 'XEL')",2020-07-16,2020-08-11,0.051636601775884916,short_A_long_B,True,26,54,0.01,0.041636601775884914
"('AWK', 'XEL')",2020-10-05,2020-12-31,-0.07484948259171675,short_A_long_B,False,87,54,0.01,-0.08484948259171675
"('C', 'KEY')",2020-07-10,2020-07-16,0.05983139438397511,short_A_long_B,True,6,54,0.01,0.04983139438397511
"('C', 'KEY')",2020-09-01,2020-12-31,-0.10544105177700791,long_A_short_B,False,121,54,0.01,-0.1154410517770079
"('CFG', 'KEY')",2020-09-10,2020-09-24,0.04794704234233038,short_A_long_B,True,14,54,0.01,0.03794704234233038
"('CFG', 'KEY')",2020-10-13,2020-10-16,0.05968879125289561,short_A_long_B,True,3,54,0.01,0.04968879125289561
"('CFG', 'KEY')",2020-10-21,2020-12-31,0.020293533460558955,short_A_long_B,False,71,54,0.01,0.010293533460558954
"('MA', 'V')",2020-07-31,2020-12-31,-0.005990441560898452,short_A_long_B,False,153,54,0.01,-0.015990441560898454
"('RF', 'TFC')",2020-09-17,2020-10-14,0.05736144426127576,short_A_long_B,True,27,54,0.01,0.04736144426127576
"('RF', 'TFC')",2020-10-20,2020-12-31,-0.10846280113377271,short_A_long_B,False,72,54,0.01,-0.11846280113377271
"('AME', 'APH')",2020-08-04,2020-08-12,0.05869438728588516,long_A_short_B,True,8,54,0.01,0.04869438728588516
"('AME', 'APH')",2020-10-29,2020-11-09,0.07886953217516646,long_A_short_B,True,11,54,0.01,0.06886953217516646
"('AME', 'APH')",2020-12-02,2020-12-28,0.050188754339206554,long_A_short_B,True,26,54,0.01,0.04018875433920655
"('COF', 'C')",2020-07-27,2020-12-31,-0.2785282097042392,short_A_long_B,False,157,54,0.01,-0.2885282097042392
"('ADP', 'PAYX')",2020-07-31,2020-12-31,0.036312172285575484,long_A_short_B,False,153,54,0.01,0.02631217228557548
"('AEP', 'ATO')",2020-07-17,2020-07-27,0.06350738815233703,short_A_long_B,True,10,54,0.01,0.05350738815233703
"('AEP', 'ATO')",2020-09-15,2020-12-31,-0.00952701318781779,short_A_long_B,False,107,54,0.01,-0.019527013187817792
"('ESS', 'UDR')",2020-11-05,2020-12-04,0.08414131450008244,short_A_long_B,True,29,54,0.01,0.07414131450008245
"('COF', 'KEY')",2020-08-27,2020-12-31,-0.09257747285279394,short_A_long_B,False,126,54,0.01,-0.10257747285279394
"('LNT', 'EVRG')",2020-07-30,2020-12-31,-0.08703050664469547,short_A_long_B,False,154,54,0.01,-0.09703050664469547
"('ES', 'WEC')",2020-09-01,2020-12-31,0.05880819893510103,long_A_short_B,False,121,54,0.01,0.04880819893510103
"('AMT', 'CCI')",2020-10-01,2020-12-31,-0.023429324295272336,long_A_short_B,False,91,54,0.01,-0.03342932429527234
"('COF', 'CFG')",2020-08-28,2020-11-27,0.08133218163086364,short_A_long_B,True,91,54,0.01,0.07133218163086365
"('COF', 'CFG')",2020-12-17,2020-12-31,-0.02252452614516942,short_A_long_B,False,14,54,0.01,-0.03252452614516942
"('AEE', 'ATO')",2020-07-17,2020-12-31,-0.04856332423038301,short_A_long_B,False,167,54,0.01,-0.05856332423038301
"('DHR', 'TMO')",2020-11-05,2020-11-18,0.05261143487095432,long_A_short_B,True,13,54,0.01,0.04261143487095432
"('DHR', 'TMO')",2020-12-03,2020-12-31,0.018914878464898477,long_A_short_B,False,28,54,0.01,0.008914878464898477
"('GOOGL', 'GOOG')",2020-08-10,2021-01-29,-0.0061890436303913,long_A_short_B,False,172,55,0.01,-0.016189043630391302
"('NWSA', 'NWS')",2021-01-06,2021-01-29,-0.004070984211118844,short_A_long_B,False,23,55,0.01,-0.014070984211118845
"('LNT', 'CMS')",2020-08-21,2020-09-11,0.049660831324493615,short_A_long_B,True,21,55,0.01,0.03966083132449361
"('MA', 'V')",2020-10-09,2020-10-28,0.04842250375882362,short_A_long_B,True,19,55,0.01,0.03842250375882362
"('MA', 'V')",2020-11-02,2021-01-08,0.053854396194238596,long_A_short_B,True,67,55,0.01,0.043854396194238594
"('AVB', 'UDR')",2020-08-24,2020-12-07,0.06798049129715977,short_A_long_B,True,105,55,0.01,0.05798049129715977
"('LNT', 'EVRG')",2020-08-04,2021-01-29,0.07082503411157315,short_A_long_B,False,178,55,0.01,0.06082503411157315
"('FIS', 'V')",2020-08-11,2021-01-29,-0.11294531522221107,long_A_short_B,False,171,55,0.01,-0.12294531522221107
"('C', 'KEY')",2020-09-14,2021-01-29,-0.1015594319912092,long_A_short_B,False,137,55,0.01,-0.1115594319912092
"('FITB', 'PRU')",2020-09-25,2021-01-29,-0.16616489791904843,short_A_long_B,False,126,55,0.01,-0.17616489791904844
"('AVB', 'EQR')",2020-09-16,2020-09-23,0.05943350142548598,long_A_short_B,True,7,55,0.01,0.04943350142548598
"('AVB', 'EQR')",2020-12-08,2021-01-29,-0.021853217787090262,long_A_short_B,False,52,55,0.01,-0.031853217787090264
"('AEE', 'MDLZ')",2020-08-26,2020-10-06,0.07655631585713074,long_A_short_B,True,41,55,0.01,0.06655631585713075
"('AEE', 'MDLZ')",2020-10-26,2020-11-11,0.06555101491200965,short_A_long_B,True,16,55,0.01,0.05555101491200965
"('AEE', 'MDLZ')",2020-12-01,2021-01-29,-0.021087478703690654,long_A_short_B,False,59,55,0.01,-0.031087478703690656
"('CFG', 'FITB')",2020-10-15,2020-11-10,0.06637817037123561,long_A_short_B,True,26,55,0.01,0.05637817037123561
"('CFG', 'FITB')",2020-11-24,2021-01-22,0.049880084558619364,short_A_long_B,True,59,55,0.01,0.03988008455861936
"('GPC', 'PPG')",2020-08-11,2021-01-29,-0.11720092701114204,long_A_short_B,False,171,55,0.01,-0.12720092701114205
"('HON', 'PAYX')",2020-08-11,2020-10-28,0.0726647891177048,short_A_long_B,True,78,55,0.01,0.0626647891177048
"('HON', 'PAYX')",2020-11-09,2021-01-29,-0.025767926255721996,short_A_long_B,False,81,55,0.01,-0.035767926255722
"('EQR', 'ESS')",2020-08-20,2020-10-29,0.09189532554405155,short_A_long_B,True,70,55,0.01,0.08189532554405156
"('EQR', 'ESS')",2020-11-02,2020-12-03,0.10956333034783916,long_A_short_B,True,31,55,0.01,0.09956333034783917
"('EQR', 'ESS')",2021-01-15,2021-01-29,-0.00459524108170839,short_A_long_B,False,14,55,0.01,-0.01459524108170839
"('MDT', 'SRE')",2020-08-26,2021-01-29,-0.051834680592053095,short_A_long_B,False,156,55,0.01,-0.0618346805920531
"('CMS', 'EVRG')",2020-08-04,2021-01-29,0.07560604310444075,short_A_long_B,False,178,55,0.01,0.06560604310444075
"('HBAN', 'RF')",2020-08-31,2021-01-29,-0.060816827148783226,long_A_short_B,False,151,55,0.01,-0.07081682714878322
"('RF', 'TFC')",2020-09-03,2021-01-29,-0.2353167703592418,short_A_long_B,False,148,55,0.01,-0.24531677035924182
"('FIS', 'MA')",2020-08-05,2021-01-29,-0.1199146272317051,long_A_short_B,False,177,55,0.01,-0.1299146272317051
"('GOOGL', 'GOOG')",2021-02-25,2021-02-26,0.0002487255777874342,long_A_short_B,False,1,56,0.01,-0.009751274422212566
"('NWSA', 'NWS')",2021-01-07,2021-02-10,0.029827064836123407,short_A_long_B,True,34,56,0.01,0.019827064836123405
"('NWSA', 'NWS')",2021-02-16,2021-02-18,0.02162648982048243,short_A_long_B,True,2,56,0.01,0.01162648982048243
"('NWSA', 'NWS')",2021-02-24,2021-02-26,0.0013504662023529068,short_A_long_B,False,2,56,0.01,-0.008649533797647093
"('BAC', 'JPM')",2020-10-14,2021-02-26,-0.0003686596358121186,long_A_short_B,False,135,56,0.01,-0.010368659635812119
"('AVB', 'UDR')",2020-11-09,2021-02-26,-0.011544459520028916,long_A_short_B,False,109,56,0.01,-0.021544459520028918
"('ATO', 'CMS')",2020-09-11,2020-12-04,0.06263536465790198,long_A_short_B,True,84,56,0.01,0.05263536465790198
"('ATO', 'CMS')",2021-01-14,2021-02-16,0.07346207095311064,long_A_short_B,True,33,56,0.01,0.06346207095311064
"('EQR', 'ESS')",2020-10-29,2021-02-26,0.12768050853441282,long_A_short_B,False,120,56,0.01,0.11768050853441282
"('MA', 'V')",2020-11-10,2021-02-24,0.06674922159589314,long_A_short_B,True,106,56,0.01,0.056749221595893136
"('ATO', 'DUK')",2020-09-10,2021-02-26,-0.15593307937331313,long_A_short_B,False,169,56,0.01,-0.16593307937331314
"('CFG', 'FITB')",2020-09-29,2020-11-16,0.08528832298272371,long_A_short_B,True,48,56,0.01,0.07528832298272371
"('RF', 'TFC')",2020-10-22,2021-02-26,-0.1750881166792151,short_A_long_B,False,127,56,0.01,-0.1850881166792151
"('AWK', 'XEL')",2020-10-28,2021-02-26,-0.09420431933769413,short_A_long_B,False,121,56,0.01,-0.10420431933769413
"('PRU', 'TFC')",2020-10-02,2021-02-26,-0.052782039166134886,long_A_short_B,False,147,56,0.01,-0.06278203916613488
"('AEP', 'ATO')",2020-09-11,2021-02-26,-0.042612145829768466,short_A_long_B,False,168,56,0.01,-0.05261214582976847
"('CFG', 'KEY')",2020-10-21,2021-02-26,0.024469609248448876,short_A_long_B,False,128,56,0.01,0.014469609248448876
"('FITB', 'RF')",2020-11-12,2021-02-26,-0.03513509615300703,long_A_short_B,False,106,56,0.01,-0.04513509615300703
"('LNT', 'RSG')",2020-09-14,2020-10-06,0.07925388739663941,long_A_short_B,True,22,56,0.01,0.06925388739663942
"('LNT', 'RSG')",2020-10-22,2020-11-06,0.08467572695643966,short_A_long_B,True,15,56,0.01,0.07467572695643966
"('LNT', 'RSG')",2020-11-17,2021-02-26,-0.03332856507502635,long_A_short_B,False,101,56,0.01,-0.04332856507502635
"('GPC', 'PPG')",2020-10-29,2021-02-22,0.10955746996918458,long_A_short_B,True,116,56,0.01,0.09955746996918459
"('GOOGL', 'GOOG')",2021-01-06,2021-03-31,0.005040549288548801,long_A_short_B,False,84,57,0.01,-0.004959450711451199
"('NWSA', 'NWS')",2021-01-06,2021-02-10,0.026955160479822826,short_A_long_B,True,35,57,0.01,0.016955160479822824
"('NWSA', 'NWS')",2021-02-16,2021-03-31,-0.05773187619227449,short_A_long_B,False,43,57,0.01,-0.06773187619227448
"('BAC', 'JPM')",2020-10-14,2021-03-29,0.10572556084620044,long_A_short_B,True,166,57,0.01,0.09572556084620044
"('CL', 'KMB')",2020-10-22,2021-03-31,0.023995177250710986,short_A_long_B,False,160,57,0.01,0.013995177250710986
"('AEE', 'CMS')",2020-11-10,2020-12-09,0.05866799282396096,long_A_short_B,True,29,57,0.01,0.048667992823960955
"('RF', 'TFC')",2020-10-22,2021-03-31,-0.15666980008292297,short_A_long_B,False,160,57,0.01,-0.16666980008292298
"('EQR', 'ESS')",2020-10-29,2021-03-04,0.14019607617473673,long_A_short_B,True,126,57,0.01,0.13019607617473672
"('AME', 'APH')",2020-11-10,2020-11-27,0.054378852818266044,short_A_long_B,True,17,57,0.01,0.04437885281826604
"('AME', 'APH')",2021-02-25,2021-03-31,-0.007375605267926133,short_A_long_B,False,34,57,0.01,-0.017375605267926135
"('AEP', 'SO')",2020-11-10,2021-03-31,-0.047336529109752834,long_A_short_B,False,141,57,0.01,-0.057336529109752836
"('LNT', 'CMS')",2021-03-15,2021-03-31,0.018791609092872807,short_A_long_B,False,16,57,0.01,0.008791609092872807
"('CFG', 'FITB')",2020-10-16,2020-10-26,0.0575961280464552,long_A_short_B,True,10,57,0.01,0.047596128046455195
"('CFG', 'FITB')",2020-11-13,2021-03-10,0.09216908670759616,short_A_long_B,True,117,57,0.01,0.08216908670759616
"('HBAN', 'USB')",2020-10-30,2021-03-31,-0.09435754959452769,short_A_long_B,False,152,57,0.01,-0.10435754959452768
"('MRK', 'VZ')",2021-01-11,2021-01-25,0.062001706693738945,short_A_long_B,True,14,57,0.01,0.05200170669373894
"('MRK', 'VZ')",2021-02-23,2021-03-16,0.06388034249956676,long_A_short_B,True,21,57,0.01,0.053880342499566754
"('CL', 'XEL')",2020-11-04,2021-03-31,-0.017739091070807067,short_A_long_B,False,147,57,0.01,-0.02773909107080707
"('AVB', 'UDR')",2020-11-03,2021-03-31,-0.03727282491383099,long_A_short_B,False,148,57,0.01,-0.047272824913830995
"('PEP', 'VZ')",2020-12-30,2021-01-25,0.06397451790581943,short_A_long_B,True,26,57,0.01,0.053974517905819426
"('EXR', 'PSA')",2020-12-07,2021-03-31,-0.05359390734016989,short_A_long_B,False,114,57,0.01,-0.06359390734016988
"('KMB', 'XEL')",2020-10-22,2020-12-04,0.08201948642770829,long_A_short_B,True,43,57,0.01,0.07201948642770829
